label		fitness		size		width		height		num_rigid		num_soft		num_h		num_v		elongation		eccentricity		reward
17		3.399967		14		3		5		0		0		0		14		0.4		0.9333333333333333		0.4638875,0.005904125000000038,-0.05708419999999996,0.1629928,0.30575650000000004,0.7307092000000001,1.2280419,1.6590215000000001,1.9402298999999998,2.1307774,2.279665,2.3386492,2.4003477,2.4378971,2.4319563000000004,2.4338067,2.4465575,2.4493281000000002,2.4514211999999995,2.4464289,2.4389317999999998,2.4252976,2.4486973,2.4460018999999997,2.4541356,2.4912253,2.5109752,2.4816406,2.4781138,2.5177492,2.5060952,2.442559,2.4972277000000007,2.5489054,2.5189714000000003,2.5282066,2.5298717,2.5463565,2.5175232000000003,2.4531167999999997,2.4501146,2.4692060000000002,2.4681474999999997,2.5221226000000003,2.5693973000000003,2.5107655,2.5212171999999997,2.5529805000000003,2.4591798999999996,2.5570416000000002,2.7631922999999996,2.9540358,3.0041857,2.8955868000000002,3.0244204,3.062315,3.1232807,3.0250729000000005,3.0248090000000003,3.1695982000000003,3.0166985,3.0207363,2.9710531,2.9070802999999996,3.0585635000000004,3.0377685000000003,3.139998,3.1978818,3.1438695,3.3290721000000003,3.1282551000000005,3.0817146,2.9683422,2.9470415,2.693073,2.8447182,3.1282745,3.0642548,2.9308099999999997,2.9780115,3.0140727,2.7027015999999997,2.7855585,2.8669901,2.7384361000000004,2.8840395,3.0996636,2.957891299999999,2.8411938,2.9952102,2.8420776,2.7968851,2.9953956,2.7047195,2.6506431999999998,2.5120065,2.5746216,2.8529313000000003,2.8388824999999995,2.5319118,3.399967
3		3.385174		8		3		3		0		0		8		0		0.18469903125906462		1.0		0.36546074999999995,-0.138525625,-0.4814223,1.1322529,1.3075393,1.9308246999999998,1.3744949,1.2349487,1.763578,1.1127264,1.9956613,2.0780804,1.8017935999999999,1.5490496,1.6577469,1.6870669,2.0500343,3.0939799,3.2279016,2.9407775999999997,2.7498864000000003,2.8334222,2.4760261999999997,2.4821801,2.4318420000000005,2.2883331,2.1715022999999998,2.0662755,2.1791861,2.1786742,2.125892,1.4930556000000001,1.9958275999999997,1.8375297,2.1920897,1.9996604999999998,1.9730995000000005,2.2360835,2.2207248999999996,2.0767083,1.9908332999999998,2.1793880000000003,1.5846571999999999,1.5017338000000002,2.0338457,2.3104042000000002,2.6137682,2.2607673999999998,1.9639935999999998,1.3151084,1.5636404,2.1861871000000006,2.1039775,2.2595544,1.9896570999999998,1.4314412,1.6711832000000002,2.6336696,1.9529451999999998,2.0144058,2.5749267,2.6944905,2.4651346999999997,2.5763619,2.4325538,2.3577529000000004,2.3995126,2.5102431,2.312372,2.3787841999999997,2.2994644,2.0857202,1.8056203999999998,2.490748,2.9813913000000003,2.9434783,2.9502336999999996,2.9047508,2.9449898,3.0924477,2.8251318000000003,2.3442079,2.5073242000000002,2.8834879,2.9391591999999997,2.8742498999999997,2.9072386000000003,2.7999552000000003,2.9454883,3.0017776,3.0704177,2.9462952000000002,2.6650481000000004,2.5875765,2.563491,2.4721307,2.0990365,2.3439596000000003,2.4114953999999997,2.9356125000000004,3.385174
12		3.177232		9		5		2		3		0		2		4		0.6		1.0		0.1878585,0.21154012500000002,0.3708931,0.6507394,0.7489851,0.8873237999999999,1.2215069,1.3431591,1.5047113,1.6298816999999999,0.28411369999999997,-0.19650340000000005,0.021524199999999983,0.0094472,0.033576400000000006,0.2015592,0.0516915,-0.021664900000000004,-0.06387670000000001,-0.028488700000000016,-0.3121184,-0.3754293000000001,-0.22510869999999997,-0.23941589999999996,-0.1926149,0.014556500000000005,-0.00875939999999999,0.08591770000000001,0.185542,-0.20938379999999998,-0.22085309999999997,-0.014527199999999968,-0.028862,0.2556868,0.34776389999999996,0.22569600000000004,0.23742780000000002,0.3166357000000001,0.5253379,0.5845173,0.5634195,0.5673353999999999,0.32483589999999996,0.1271951,0.03990709999999999,0.4205045,0.6224095,0.5236625,0.49961020000000006,1.107208,1.2329558,1.0736560000000002,0.9104167999999999,0.7087342,0.858176,0.6997078999999999,1.1875172,1.0540495999999997,0.9302268999999999,1.2871112,1.5892308,1.646228,1.9359977000000002,1.8472312999999996,1.4578191999999999,2.0008357,1.7853320999999998,1.7816102999999999,1.6024236000000003,1.8478979000000002,2.4311346,2.5340633000000006,1.7623291,1.4859636,2.112358,2.2234848,1.6124063,1.9242341,2.9288396000000003,3.0084064999999995,3.1634461,3.2707989999999993,2.6543590999999997,2.6872751,3.0377328,2.5262232,2.5715306,2.5386374,2.4244499,2.7278272,2.1015851,2.4098722,2.8261202,2.8258520999999996,2.5653216999999997,2.6532172,2.6781679,2.5183804,2.4980372999999996,2.5642875,3.177232
4		3.086737		10		5		3		0		0		0		10		0.4		1.0		0.021780750000000015,0.034794250000000006,-0.03846170000000002,-0.6615281000000001,-0.5633831,0.237577,-0.1892987,0.27053230000000006,0.4596257,0.24440810000000002,0.035001399999999995,-0.07400500000000002,0.1933411,0.6654337,0.24863810000000003,0.45176930000000004,0.5206594999999999,0.11922550000000001,0.11077100000000002,0.558461,0.4217006,0.38408460000000005,0.6381178000000001,0.8832296,1.0543325000000001,1.0532884,1.1941832000000001,1.0322145999999999,0.8999415000000001,0.916987,0.9898227,0.9635648,1.2267081,1.0825127,1.1877604,1.4297954,1.453383,1.3046399000000002,1.5036002,1.5572805000000003,1.6707861000000002,1.8439393,1.6738103,1.847028,1.9524195,1.7934381,1.6198822,1.8713588,1.9739501999999995,1.8506359,1.8423149000000003,2.2878987,2.2289041999999997,2.0218296,2.385039,2.6318596,2.5110491,2.1305511,2.2938011000000005,2.585938,2.9532216,3.0343881,2.7371357,2.6744736,2.6527727000000003,2.9983921000000002,2.9045649,2.3085951000000002,2.2105409,2.2021392,2.5635826,2.4923029999999997,2.3814136,2.4819663000000003,2.584582,2.5722032,2.3389809,2.3944419,2.4043757,2.1217794999999997,2.1690987,2.247641,2.044745,2.1728709,2.3930267000000005,2.601307,2.3443526,2.1801151,2.2959346,2.336298,2.6154124,2.823381,2.8024071000000004,2.6821460000000004,2.6344464000000003,2.6823342,2.4704838,2.4535107000000003,2.5168136,2.4742039,3.086737
5		2.759784		8		5		2		7		0		0		1		0.6		1.0		1.41582525,1.4429249999999998,1.5951895999999999,2.2299973,2.5053705,2.6263917,2.6624582000000006,2.6849526,2.6867086999999996,2.6830634,2.6952829,2.6811451,2.6768255000000005,2.7050083000000003,2.7016879000000005,2.6990072,2.7024545000000004,2.6888072999999997,2.6900893,2.690275,2.6913308,2.6961342,2.6861628,2.699303,2.6936113999999995,2.7059974,2.6781537,2.6707716,2.7142,2.7239684,2.7343636000000004,2.724118,2.722002,2.7031348,2.7292744000000004,2.7166499,2.7064607999999994,2.7145748999999997,2.7140955,2.7145289999999997,2.7429734,2.7508305,2.7269502999999995,2.7347887999999996,2.7455361,2.7201887000000005,2.7304535000000003,2.7337247000000002,2.7344949,2.7423631,2.7310341,2.7179872,2.7094365999999996,2.7087817,2.7167681,2.7270445000000003,2.7261651000000002,2.7423557,2.7358764,2.7245843,2.7251418999999997,2.7398947999999996,2.7448274,2.7542695999999998,2.7404349999999997,2.7409744,2.7369886,2.7359394000000004,2.7370915,2.7453766,2.7357808,2.7371315000000003,2.6666757999999997,2.6585695,2.7138577,2.7213955,2.7216019,2.7115446,2.7229473,2.7230681,2.7405044,2.7333751,2.717973,2.7307960000000002,2.7331516,2.7484273,2.7537629,2.7242162,2.7220950999999998,2.7408613,2.7507735,2.7519134999999997,2.7391964,2.7282795999999996,2.7328061999999997,2.7156829999999994,2.7274407,2.7128883999999998,2.7403338,2.7479901,2.759784
10		2.654498		13		5		3		7		0		0		6		0.4		1.0		1.56238775,1.596707125,2.0416482,1.7347984,1.6372994000000003,1.7496657000000002,1.7784734999999998,1.7281214999999999,2.1062424,2.2791157,2.0119521000000002,1.5361874,1.8265435,1.4428862,1.4555919,1.267686,1.0600593999999999,1.5582333,1.9122685999999998,1.8155591999999998,1.4258929,1.5342082000000001,1.6650114000000003,1.7553440999999999,1.8220923,1.4392774999999998,1.6018278,1.7953008000000001,1.8432301000000002,1.8159529000000003,1.9539288,2.0995865,1.5145966,1.6612955,2.3162038999999996,1.9668705,1.8118774000000002,1.7115489,1.7021281000000001,2.093612,1.9743827,1.9085124999999998,2.0810192,1.9802825000000002,2.2870282,2.2174677999999997,2.193199,2.0024994,1.9913703999999999,2.2504631,2.0750964000000005,1.9853433000000003,1.9990137999999997,2.1990990999999998,2.0776994,1.9809863,1.7846204,2.2384169,2.2922049,2.1907207,2.1299717,2.4313041000000006,2.5635775,2.4086404999999997,2.1482626999999996,2.3591623000000004,1.5384642999999998,1.8026373,1.8901792999999998,1.9168585,1.7267198999999998,2.0337637,2.0446694,2.2173839,1.9283468000000004,2.4233293999999996,2.5760818,2.5790933,2.350962,1.9288988,1.8557701999999998,2.0990628,1.9925620999999996,2.2496747,2.1148379999999998,2.4872187,2.2327736,1.8469784999999999,2.6089354,2.4018824,1.9765099999999998,1.9972271000000004,2.4238675,2.2604984000000004,2.2338011,2.3663568,2.1040145000000003,2.2430729,1.9904274999999998,2.2664783,2.654498
6		2.65011		10		3		5		0		0		10		0		0.4		1.0		-2.091568,-2.8863531250000003,-2.5627667,-1.670916,-1.1346372,-1.1662347,-0.7556434000000001,-0.3986436,-0.29254440000000004,-0.2913174,-0.037931599999999996,-0.0357408,-0.05469619999999999,-0.27065360000000005,-0.22509220000000002,-0.0943661,-0.0813953,0.0188882,0.0108426,-0.0021382999999999997,0.025362799999999998,0.015353200000000001,0.0230189,-0.012095399999999997,0.1559483,0.3369699,0.6895303,1.2438369,1.9533622000000002,2.3463751999999998,2.8394709,2.8257451,2.5318585,2.1982793999999997,2.1471422999999996,1.6590197999999998,1.2675636999999997,0.8921667,0.7021871999999999,0.46311460000000004,0.24721599999999996,0.4178104,0.4991534000000001,0.5152528000000001,0.7967921,1.0140064000000002,0.9221391000000001,0.9479401000000001,1.0132051,1.5066976000000003,1.8657767,1.8387452000000004,1.5695123,1.0918408999999998,1.098142,0.7776628000000001,0.9514562,1.0775549,1.1479045,1.0533145,0.9497211,0.9608722999999999,1.1866739999999998,1.7750043000000002,1.6441529,1.605913,1.5590667,1.8135030999999997,1.9188935,2.0260498,1.9117893,1.8994952,1.9812949,2.0972134000000002,2.4224129000000003,2.5426393999999997,2.6874486,2.7845976,2.9267525,3.1198334,3.0740616,3.0381382,2.9799163,3.0444645,3.0810277,3.1851516999999996,3.1625474000000002,3.1516458999999997,3.1920256,3.1832041,3.2013,3.2036942,3.1996562,3.1509856,3.1726574999999997,3.0822425000000004,3.1063276000000006,3.1525556999999997,3.1479909999999998,3.1715517,2.65011
18		2.385585		24		5		5		0		0		23		1		0.0		0.96		0.287042,0.38803375,0.43272950000000004,1.2730043,1.7785887999999996,2.1491569,2.2984442,2.2878488000000003,2.2919982,2.2974889000000003,2.301287,2.2908606000000002,2.293472,2.2939294,2.2899836000000002,2.3119053,2.3127228,2.3140436,2.3084259000000005,2.3007698000000003,2.2994417,2.2940757,2.3078965000000005,2.3200717,2.3235989,2.3192067,2.3108989,2.3195796,2.3257692000000003,2.3057914999999998,2.3007917,2.2969787,2.2877491,2.300926,2.3037082999999994,2.3232845,2.3194877000000003,2.3223791999999994,2.2864876999999995,2.303526,2.3004272,2.3117198,2.3214289999999997,2.3187434000000002,2.3196027999999997,2.3111044000000005,2.308864,2.3203289,2.3349797,2.3122162,2.306,2.3198491000000003,2.3278665,2.307916,2.3027073999999996,2.3112779999999997,2.3098354999999997,2.3016484999999998,2.3188448,2.3141451,2.3149252999999996,2.3263968,2.3256451,2.3139583000000004,2.3232034,2.307773,2.3084842,2.329759,2.3164624999999996,2.3250162,2.3232937,2.3198172,2.3197187,2.3250105,2.3199171,2.3163672,2.323019,2.3204284,2.3294525999999998,2.3330094,2.3381160000000003,2.3319540000000005,2.3343630000000006,2.3294104,2.3254871000000006,2.3355283,2.3242088999999995,2.3089573,2.3229015,2.3281459,2.3311268000000003,2.3398519999999996,2.3407874,2.3373656,2.3330992999999998,2.3361479000000003,2.3439075,2.3408372,2.3471401,2.3346789,2.385585
14		2.37022		21		5		5		6		0		0		15		0.0		0.84		1.4261525000000002,1.06919225,1.1159986999999998,1.8067902999999998,1.9987150999999996,2.1049364,2.3019275,2.3090681,2.3255968,2.3277528,2.2979745,2.2999313999999997,2.3215204999999997,2.3431629999999997,2.3124894,2.3111856,2.3222910000000003,2.3143343,2.3281169999999998,2.3358666,2.1682033,2.1605928,2.3295399999999997,2.3416266,2.3251599,2.3334516,2.3392856,2.3340768,2.339745,2.3322027000000003,2.3306580000000006,2.325843,2.3167184,2.3058047999999998,2.3276455,2.3360154,2.3391931999999995,2.3359411,2.3374843,2.3464210999999997,2.3446186,2.3241507999999995,2.3415863999999997,2.334076,2.3389824,2.3394342000000004,2.3402075,2.3372678999999996,2.3403288,2.3518015,2.3425045,2.3451003,2.3394368,2.3449722,2.3393721,2.3324617,2.3355467,2.3402852000000003,2.3412548,2.3403315,2.3474878,2.3482555,2.343497,2.3552616,2.3474794999999995,2.3544593000000003,2.3588876,2.3499677,2.3496176,2.3491831999999997,2.3468578,2.3414356,2.3456522,2.3510981,2.3617464999999997,2.351123,2.3470575,2.3515772999999998,2.3333446,2.3370359,2.3506954,2.3501190999999997,2.3524246,2.3552308999999996,2.358529,2.3625815,2.3590834000000003,2.345224,2.3525209,2.3612421,2.3540653000000002,2.353205,2.3538834,2.3588651999999994,2.3620732,2.3594345,2.3648711000000002,2.3625731,2.3598342000000003,2.3635241999999996,2.37022
13		2.367626		25		5		5		22		0		0		3		0.0		1.0		0.6397355,0.670849875,0.718638,0.8472735,0.9222932,0.9808874000000001,1.1815863,1.2807525,1.3708703,1.3992661,1.5136513999999999,1.5913128,1.662931,1.7195644,1.7564605,1.8251586000000004,1.8622934999999998,1.9178182,1.9571771999999998,1.9727283999999998,1.9821948000000003,2.0003859,1.9956869000000002,2.0165769,2.0163213,1.9943127,2.0025672,2.049297,2.1103826,2.1265845,2.1397468,2.1321090000000007,2.1109708,2.1351454,2.1339456,2.1690269,2.1618743,2.1777352999999997,2.1760569,2.1829150000000004,2.1791387,2.1867715,2.1999231000000004,2.1700939999999997,2.1790854,2.1964925,2.1910857,2.1670805,2.1754809,2.1909254,2.2131982,2.2071269,2.2071169,2.2353851,2.2194049,2.2194216000000004,2.2298332000000003,2.2553697,2.2444352,2.2602086999999997,2.2171373,2.2145245,2.2376031000000003,2.2578278000000003,2.2622302999999997,2.2569974000000004,2.2452911999999996,2.2667107,2.262215,2.2443745,2.289878,2.2915222999999996,2.2936042999999997,2.3055950999999997,2.278271,2.2791877000000005,2.2758361999999996,2.2789178,2.2673572999999996,2.2868603,2.3167991999999997,2.3140341999999996,2.3048961,2.3397825,2.3461312999999997,2.3430418,2.3332228,2.3309720999999994,2.3409562,2.3104082999999997,2.2875767,2.292132,2.3192771,2.3230477,2.3232228000000004,2.3329268,2.3387255,2.3461209,2.3492842000000005,2.3532821000000004,2.367626
