label		fitness		size		width		height		num_rigid		num_soft		num_h		num_v		elongation		eccentricity		reward
16		6.652022		7		3		4		0		0		0		7		0.31180751631538295		1.0		2.330315625,2.5421356,2.6308605,2.7787395000000004,2.8361986000000003,2.7457309,2.7635399,2.8744468,2.9293177000000004,3.0079422000000005,2.8766472999999997,2.9781944000000005,3.1023895,3.2151441,3.0733743999999996,3.3226065999999994,3.4470015,3.4200299000000003,3.3587324,3.487711,3.4062631000000003,3.3383843,3.4325096999999998,3.4134039,3.6082915,3.6222851000000005,3.7003928000000004,3.805188,3.6932323000000005,3.7759669000000002,3.7602041,3.8343754999999993,3.8425965,3.8554625000000007,3.9182144,3.9086875,3.9489951000000003,3.9294686,3.7978869000000004,3.965872,3.8948213000000003,3.9590761999999997,3.9311982999999997,3.9971948000000004,4.070360600000001,4.0053416,4.114625000000001,4.1095341,4.1634395,4.1545512,4.2219204999999995,4.233586600000001,4.1408121,4.097417399999999,4.2272017,4.0898913,4.3115661,4.2722419,4.256727100000001,4.303627400000001,4.328312199999999,4.4055631,4.5490759999999995,4.4727181,4.4847586999999995,4.5983787000000005,4.6464649,4.3092986,4.397829400000001,4.201031499999999,4.437414,4.639153500000001,4.673749,4.763028400000001,4.6639796,4.681516799999999,4.460543400000001,4.776914400000001,4.8078425000000005,4.701994399999999,4.8808362,5.0979196,5.0216201,5.163190800000001,4.9902994,4.9148944,4.8143988,4.9764955,4.8210492,4.468260399999999,4.6617137,4.869566000000001,4.9762953,5.057739700000001,5.016603300000001,4.994983100000001,4.959304,5.0566534,5.138800699999999,5.155592799999999,6.652022
20		6.543109		7		2		5		0		0		7		0		0.6		1.0		1.157696875,1.4821780999999998,1.3822724000000002,1.6639103,1.6989547999999999,2.2204985,2.2903762,2.5296185,2.9237474,3.1681513000000003,3.5590238,3.6706940999999995,3.7594201000000007,3.7061162999999993,3.7353778000000006,3.8441494000000005,3.8052265999999997,4.147087399999999,4.4125069,5.0078021999999995,4.9785322999999995,5.055452699999999,5.728500200000001,5.893883000000001,6.5282089999999995,6.281082199999999,6.5280291,6.5282287,6.5284733,6.5285786,6.5244563,6.528502999999999,6.5278909,6.5264539,6.5283706,6.5282413,6.5268605,6.527292699999999,6.530743799999999,6.5302877,6.527430000000001,6.5285184,6.5270347,6.5310812,6.5261938,6.5278136,6.526588599999999,6.529671499999999,6.526932099999999,6.52849,6.5277455,6.526166599999999,6.5297065000000005,6.5272405,6.529364800000001,6.531451100000001,6.5312838,6.528716299999999,6.5276558,6.528898700000001,6.5286272,6.5276424,6.52735,6.527492100000001,6.528641499999999,6.528425800000001,6.528369099999999,6.529702299999999,6.5272614,6.530037900000001,6.529171099999999,6.530454000000001,6.528308600000001,6.5288278,6.5304322,6.530275400000001,6.5317886000000005,6.526353899999999,6.5286992999999995,6.5291799,6.5263704,6.5289438,6.5251919,6.5316457,6.527245099999999,6.528483400000001,6.5269553,6.5288094,6.5296432,6.53028,6.5271214,6.5295597999999995,6.5278384,6.5293318,6.526965899999999,6.530991500000001,6.5276027999999995,6.5289985999999995,6.5286682,6.5262877,6.543109
22		4.803724		8		3		5		0		2		6		0		0.4		1.0		1.984478125,2.0148578,2.0223429,2.0889631,2.1132822,2.1049926,2.1416854,2.1704906999999998,2.1875203,2.2198976000000004,2.2066056,2.1865095,2.2597945,2.2606437,2.3101501,2.2978357,2.4017958,2.471704,2.5588054,2.6832663,2.6063305,2.6755582,2.9400814,2.9579318,2.9673685,3.0458536,3.0388113,3.172377,3.2978414999999996,3.3269934,3.4111911,3.4379874999999998,3.3020302,3.4860199,3.5040686,3.5694664000000005,3.6035568,3.6341165,3.5711717,3.5956427,3.6284188,3.7021328000000002,3.7479145000000003,3.7539913,3.6147338000000007,3.7471728,3.7851382,3.6165775999999994,3.8086172999999994,3.7947141,3.8454140000000003,3.8277400999999998,3.9147112,3.892587400000001,3.9531016,3.870907700000001,3.9743539000000006,3.877142,3.9508579,4.0113535,4.0312634,4.028610899999999,4.1141643,4.047290200000001,4.073463,4.029506100000001,4.1467494,4.1497721,4.0313775,4.099026899999999,3.9178042999999994,4.1347809,4.1134767,4.0531646,4.1492463,4.0997979,4.1593759,4.0907591,3.8761377,4.1768767,4.147473199999999,4.184663400000001,4.2169399,4.0857293,4.1318023,4.335025700000001,4.0029788,4.2543761,4.064184599999999,4.3427308,4.3370473,4.3342481,4.1558910000000004,4.256176000000001,4.3367332,4.2824342,4.3805768,3.8844255999999993,4.0368814,4.340339999999999,4.803724
0		4.21871		22		5		5		0		0		8		14		0.10622236189720824		0.9565217391304348		-0.176262125,-0.1311458,0.19044950000000002,0.18023709999999998,0.43002569999999996,0.43865620000000005,0.8176895999999999,0.9504203999999999,1.2347137,1.2385958000000001,1.1874335999999999,1.2779186,1.1761719,1.4221925,1.3760472,1.5538785000000002,1.5230001000000002,1.8018723,1.9742984999999997,1.7505238000000003,1.7188477000000002,2.0562133,1.9378273,2.0374535,1.5881330999999999,2.0294001,2.0437834,2.0187952,1.9497336,2.0027564,1.9576118999999998,1.7616386000000002,2.0270261,2.1064405,2.1210527999999997,2.1153128999999997,2.1383942,1.869419,2.0703006999999998,2.0806814,2.1719781,2.1934376,2.3292998999999996,2.2252207,2.2348387,2.5838585,2.4253903,2.2590163999999993,2.3648804,2.1776384999999996,2.5966597,2.6195753,2.9867234000000003,2.5104547,2.5849082,2.6232926999999995,2.5845828,2.2569632,2.8716091999999995,3.1209751,2.9457605,2.724451,2.206097,2.7034607,2.3114786999999994,2.4837632,2.4978164,2.5960560999999998,2.9886386000000003,3.0370597999999998,2.5865442,2.4645229,3.0995341,2.3423874,2.8763289,2.5516013,2.7454801000000004,1.4553915,2.2705641,2.9863894,3.0642073000000005,2.9364035,1.5802441000000003,2.3655701999999996,1.7465975,2.5441559,2.1427253000000004,2.1135727,1.9643387,2.2687576999999997,2.6412175,2.0279519,2.3160165000000004,2.6380439,1.847682,2.328394,2.463337,2.5731998000000003,2.6254991,1.9071647000000003,4.21871
12		3.698109		19		5		5		1		0		17		1		0.3186670856916245		1.0		1.478634875,1.2483407999999998,1.6985576999999998,1.7661929,1.7260873,1.7027016,1.8057321000000002,1.8965669000000003,1.9722651999999996,1.9521979999999999,2.0455368,2.0814504,2.0496023,2.1210761000000002,2.114314,2.1089369000000002,2.1689458999999998,2.1622207999999996,2.1444734,2.1437662,2.1524208000000002,2.1199333,2.1984177,2.1737242,2.2167187,2.1822559999999998,2.183872,2.2535738000000003,2.2395910999999997,2.1778298,2.2127906,2.1684198,2.2143474,1.6546536,2.2474466,2.3131460000000006,1.7193622999999998,2.3797393,2.3942089,2.3354283,2.5220531999999998,2.6105257,2.5029936,2.6731735,2.7730153,2.7253216,2.5363212,2.8247416,2.7712063999999996,2.8929709,2.9686733999999997,2.7948646,2.9430606000000004,2.8254556,2.7822579000000003,3.1213273,3.0874371,2.7767717999999997,2.6536856,2.7382679,2.8405222999999995,3.1046814,2.8544484,2.8878104999999996,2.9987219000000005,3.1735933,3.2904188,3.2805819,3.2810204,3.446986,3.3122811,3.498408,3.5046468000000006,3.5557612999999995,3.4804187,3.463854,3.511216,3.5699741000000005,3.2851743,3.5898946,3.5646313,3.4935026000000002,3.4985634999999995,3.6341619,3.5913739999999996,3.6001059,3.583756499999999,3.6172233999999994,3.5873339,3.6236202,3.6328635999999994,3.6402772,3.5621929000000003,3.5471062000000004,3.6530397999999997,3.5985748,3.5965366999999993,3.6591355,3.5420463,3.6390568,3.698109
19		3.648476		8		2		5		0		0		8		0		0.6		1.0		0.28903625000000005,0.2668091,0.4248512,0.7298625999999999,0.8080152,1.0498606000000001,1.0812114000000002,1.1449989999999999,1.1308884999999997,1.1347162999999998,1.1607124,1.1406658,1.1845509,1.2961272,1.3038631,1.2188059,1.2732592999999999,1.3190147,1.3749280000000002,1.3809504000000001,1.3652159000000001,1.4885498,1.7248048999999999,1.5929055,1.6049092000000003,1.8334465000000002,1.6813736,1.7607301,1.8997926999999997,1.9315845000000003,1.9642066,1.9340755,1.9123011,2.0438919,1.8808037,1.855799,1.9534789000000004,1.8316488,2.0215869,1.8140044999999998,1.9297986000000003,1.9337902000000002,1.9793426999999997,2.0519713,1.9825095999999998,2.0732066999999996,2.0380699,1.9848131999999996,1.9212206999999997,2.105648,2.1348266,2.1063123,2.1059615999999997,2.1638252999999996,2.1007802,2.1409222000000003,2.0779484,1.9280310999999997,1.9998467999999998,2.1316153,2.1357988999999997,2.1335503000000005,2.0370848,2.1053129000000004,2.1119505,2.1441641,2.2021494999999995,2.1456192,2.1616149,2.1398390999999997,2.1651871,2.1558281000000004,2.1300953,2.0049069,2.0871576,2.2310126,2.1045352999999998,2.2256057,2.1555590000000002,2.3507133,2.3698656,2.3736989,2.2775381,2.2116311,2.2189933,2.3285665,2.3307439,2.3023367,2.3893043,2.5133706,2.4499231999999997,2.2885848,2.4520457,2.4006862,2.4877402,2.7056457,2.9750281000000003,2.8699088,2.8243348999999993,3.0163687,3.648476
13		3.642886		10		5		5		0		0		3		7		0.4248894475888325		1.0		-0.130151,0.36033499999999996,0.6416549,0.49257059999999997,1.0060172,0.9700257000000001,0.9739002000000001,1.4017167000000001,1.322175,1.9541656,1.9687860999999998,2.1976078,1.6163783999999999,2.1076049,2.5940675,2.4484602,2.8038457,2.7137496000000003,2.8163751,2.8645455,2.8326395,2.7126741,2.4244906,2.8324535999999996,2.4781252,1.4968183,2.0824109999999996,2.4705057,2.5906571000000005,2.1578331,2.3825481999999996,2.0618831,2.3364138999999997,2.2206538,2.2095213,2.2463283,1.9881395000000002,2.5009951,2.1034029999999997,2.0880927,2.5156499000000005,2.3286903,2.6970115,2.3905444000000005,2.3832336,2.2459178,2.803676,2.5286904000000003,2.7019794,2.6784076,1.9376815,2.4611872000000004,2.4225391,1.8418198000000001,2.3200127000000004,2.014181,2.3701936000000003,2.3001066,2.3589052,2.5853694999999997,2.7043434,1.8319401,1.4844532,1.6809597,2.3401418,2.1123196999999996,2.2885573,2.5277218,2.6809366,2.4555024,2.2430700000000003,2.2063244,1.9924468000000002,1.9177284,2.2584451999999997,2.278583,2.3642421,2.3537907000000002,2.7665911,2.7375184999999997,2.7016046,2.4004299000000002,2.3690539,2.4005391,2.4811916999999997,1.8890016000000003,1.9819789999999997,1.9901389999999999,2.0427211000000005,2.6211921,2.0957570999999997,2.8400845,2.4756676,2.6166226999999997,2.2573597000000003,2.6620315,2.7926693,3.0263359,2.8074149,2.7052433999999996,3.642886
17		3.630315		25		5		5		0		4		16		5		0.0		1.0		0.12974875,0.1258035,0.24150729999999995,0.40572669999999994,0.5248421000000001,0.6366551,0.7558683,0.8589091,0.9132324999999998,0.8747927000000001,1.0110353,1.0370468000000002,1.0714951,1.0939465,1.1342602,1.1174025,1.1301668999999999,1.1972402,1.1948588,1.3071134,1.3155017,1.3766190000000003,1.6075326,1.5998177999999998,1.7365539,1.7053908,1.9351061999999999,1.8519668999999996,1.9956301,2.0020812,2.0313112999999996,2.0076805,1.9638877999999997,1.9982604000000002,1.9087605999999997,2.0821831000000004,2.0863414,2.0980705,2.0173545,2.0680392999999997,2.0617960999999996,2.0823355,2.0685531,2.0767666,2.0738193,2.0940739,2.0511005,2.0886758999999997,2.1166261,2.1402398,2.082992,2.0969689,2.0879981,2.1243646999999997,2.1604804,2.1503234000000004,2.0871482,2.1377146000000002,2.1502773,2.1160119,2.1284553999999996,2.1483006,2.1159890999999997,2.0117985,2.1177648000000002,2.1552439,2.2104004,2.2085472,2.0939867,2.2142184,2.2016487000000002,2.2278112000000005,2.2399700000000005,2.2395517000000003,2.3542075000000002,2.2291572,2.097532,1.9691020000000001,2.2249396999999997,2.2257021000000003,2.2334278000000003,2.2328331,2.3329353,2.3075175000000003,2.3041124,2.3211673,2.3553859000000004,2.2735995000000004,2.3530537,2.3213622000000003,2.3455615999999995,2.3146123000000003,2.327829,2.3251145,2.3959823,2.2315924,2.3126663,2.3493809999999997,2.5736317,2.3865442999999997,3.630315
9		2.151639		23		5		5		1		0		3		19		0.10622236189720813		1.0		-0.437124875,-0.33230560000000003,-0.0712053,0.0454038,0.43181250000000004,0.6350412999999999,0.7301847,0.700274,0.881879,0.9951576,1.0586136000000002,0.6102002,1.007877,1.0982264000000002,1.0397557,1.1591881000000002,1.0720372,1.1132825,1.3135294000000002,1.1194757000000002,0.9977792999999998,1.0689199000000003,1.1253452,1.1411608,1.4149767,1.0247881,1.1387610000000001,1.1688421999999998,1.0853724,1.2467705,1.2444656,0.7692388,1.1310073,1.2569220000000003,1.2042636,0.9309531,0.9954685000000001,0.982197,1.1051113000000001,1.3908749,1.1969046,1.489183,1.0429666999999998,1.1704736,0.8290181999999999,0.9472381999999999,1.0109696,1.2734744,0.793391,1.1184516000000002,1.1138765999999998,1.0035449,1.0401211,1.1799863000000002,0.7397661,0.9207914,1.4191154,1.5168439999999996,1.0766788,1.0884751000000001,1.3062181,1.3367391,1.4341139,1.3419004,1.4462028999999998,1.2798775,1.4334852999999999,1.4550633,1.4401743000000002,1.1636033000000001,1.6100225,1.1994753999999999,1.3530651000000002,1.5231876,1.148739,1.375131,1.2213119000000001,1.4556939,1.1975204,0.7922748000000001,1.0468285,1.5833849,1.4804093,1.5220385000000003,0.9864574000000002,1.410786,1.3511258000000002,1.1647012,1.6248227,1.6078775,1.6146436999999998,1.7937249000000002,1.1638965000000001,1.5021820000000001,0.7886365,1.6324693,1.5742651,1.3522352,1.0480599000000002,1.2697721,2.151639
1		2.014269		25		5		5		0		9		7		9		0.0		1.0		-0.226284,0.24800009999999997,0.4934043,0.7224105,0.6327521999999999,0.8746881,0.9013753000000001,0.9488203000000001,1.2565560999999998,1.1950032,1.0284866000000001,1.1135078,1.3487127,1.3292636999999998,1.3725381,1.4654655,1.5575541999999998,1.8106491000000002,1.6252136,1.6421205,1.7656774000000002,1.5683263,1.7343585999999998,1.619957,1.7282119000000002,1.7364609999999998,1.7016532000000002,1.6074384,1.7373869,1.7683382,2.0046039999999996,1.6568747000000001,1.6371917,1.8249643999999996,1.7110251,1.9474973000000002,1.9608888,1.7216504999999998,2.0091111,1.6328232,1.9721376,1.7227521,1.6320370999999998,2.0963187000000003,2.0216531,1.6450952,1.7388524,1.8592138999999999,1.9957669,1.8165710000000002,1.3396059,2.0508615000000003,2.0976252,2.0612212,1.9827172999999998,1.7929065000000002,2.009607,2.0124493,2.0451944,1.9470585,1.9693852999999997,1.8910737000000002,1.9685944,1.6997225,1.8821021999999998,1.8949159999999998,1.9868453000000001,2.0349003999999997,2.0641825000000003,1.6468178999999998,1.7632265999999999,1.8656241999999996,1.7624146,1.9852472000000003,1.7824835,1.6371314,1.9139248000000002,1.5313908999999999,2.1090185999999997,1.6760043,1.9720707999999998,1.9320213000000002,1.9046572999999998,2.1300433000000005,1.7848245000000003,2.0317773,2.0196105999999996,1.9908010999999999,1.9156638999999998,2.0502458,1.7507802000000001,1.7511774,1.7227472,1.544067,2.0950526000000003,1.9923015,1.7542624,2.0361228999999996,1.9951704,1.9508203000000002,2.014269
