label		fitness		size		width		height		num_rigid		num_soft		num_h		num_v		elongation		eccentricity		reward
10		6.615386		14		5		5		2		2		1		9		0.4248894475888326		1.0		1.64498525,2.1909115,2.3206997,2.5983294,2.6845754,2.7981198999999997,2.8421317,2.8085403999999996,3.0168445000000004,3.1766028,3.4117172000000004,3.4107555000000005,3.5269835,3.5806624,3.5477841,3.6526925000000006,3.7061185,3.8579391000000003,3.8727207999999997,3.9460062000000002,4.061436,4.096050400000001,4.3093265,4.549353599999999,4.310538800000001,4.5621828,4.6453564,4.8004941,5.2150526,4.964861000000001,5.1135962,5.008479599999999,5.2239916,5.1304343,5.1945385,5.5604076,5.4794432,5.5419923,6.197348699999999,6.300918000000001,6.3375,6.602350599999999,6.6064002,6.1488794,5.963450999999999,6.1838441,6.437788,6.6049423,5.9862005,6.1145449,6.5046926,5.7890513,6.0579293,6.175420600000001,5.6421828000000005,6.3003193,6.4723205,6.451529000000001,5.829064099999999,6.270826099999999,6.4607322,6.3442831,6.0781869,6.307156300000001,5.9322244,6.0029735,6.604579500000002,5.577340400000001,6.011965,5.9972875000000005,6.016959299999999,4.7753724,6.0278220000000005,5.9678973,6.1779437,6.2962132,5.8953939,6.0113393,6.3055957,5.556203999999999,5.8697892000000005,4.464603299999999,5.0191551,6.0764314,5.9898921000000005,6.3415143,5.6388937,5.6331041,5.2338346,6.1893605,6.3569991,5.8313123000000004,6.602719899999999,5.863186700000001,5.9994564,6.38866,6.4731267,5.862032500000001,6.2930059,5.3945207
14		6.615064		14		5		5		2		2		0		10		0.4248894475888326		1.0		2.4764065000000004,2.6649044,2.8832247000000004,3.0925834,3.3737048,3.4273755,3.3879498,3.4679851,3.562165900000001,3.5543884000000006,3.6381278999999997,3.7294886999999997,3.7427481,3.7859924000000005,3.8183299999999996,3.8489561,3.8461469,3.8854564,3.9243812999999994,4.0791133,4.235704800000001,4.2884963,4.3129795,4.4735952,4.513109299999999,4.561171100000001,4.649354,4.727535999999999,4.7447988,4.9082694,4.9915344,4.8493738,4.877345,4.912069099999999,4.9382808,5.0246806,4.984897200000001,5.0763206,5.320631799999999,5.303497999999999,4.9835923,5.206674700000001,5.3051212,5.2718726,5.8997057,5.2941058000000005,5.8405162,5.7185751,5.4793867,5.6612777,5.735242400000001,6.0658329,6.2024085,6.463388,5.812597599999999,6.3538146,5.955038200000001,5.7217558,5.8492953,6.6035729000000005,6.500876,5.9176248,6.2225745,6.463319700000001,6.366541,6.3183397,5.984178699999999,6.4818253,6.086522400000001,5.834527,6.452734199999999,6.3061926,6.1746628999999995,6.097987,5.9697714,6.3285029,6.437792900000001,6.1697622999999995,6.46926,6.3567285,6.1279658,6.2200304,6.466812900000001,6.4860968,6.6079431,6.2808768,6.2483277,6.4492159000000004,6.6056794,6.602680600000001,6.3576075,6.3836184000000005,6.490608400000001,6.6030009000000005,6.6079828,6.6061703,6.298068,6.468506100000001,6.4723116,6.607791000000001
6		6.61468		18		5		5		2		2		3		11		0.3186670856916245		1.0		2.1692704999999997,2.1787942,2.2455899,2.3857261000000003,2.4006063,2.5145941,2.6774685000000003,2.7627132000000003,1.9552203,3.0666279,2.9956432,3.0732255000000004,3.231823,3.1908878999999994,3.388581,3.4647128,3.3592613,3.4183626000000005,3.6015203,3.6237447000000005,3.6662169,3.6715423,3.7000773000000002,3.7521419000000003,3.8016177,3.2122181,3.8834576999999997,3.8762093999999996,3.9162216,3.5188727,3.8934492,3.8666457000000003,3.9554103999999994,3.9764071999999997,3.9949605000000004,3.9789597999999997,3.8845888000000004,3.9765152,4.0984021,4.1064396,4.0548459999999995,4.1147696,4.3064419,4.295309499999999,4.775224199999999,4.763827000000001,5.141933400000001,4.792134,5.263454,5.2156009999999995,5.321960699999999,5.0187353,5.3626292,5.3566682,5.8218589,5.3818557,4.1804584,6.241126899999999,5.8943815,6.3367439,6.3091667000000005,5.947089200000001,6.322648500000001,6.3411396,6.199201100000001,6.408078000000001,6.271286699999999,6.4940246,6.4987668,6.235293,5.582217099999999,5.6548611,6.6006815,6.1056327,6.130215100000001,6.1422837,6.3538857,6.599175700000001,6.3631766999999995,5.8827957,6.1754446000000005,6.3237727999999995,6.1378767,6.4471317,6.484358299999999,6.4645838,6.2842572,6.349461799999999,6.4846652,6.120006500000001,6.478613800000001,6.1896863,6.6014555999999995,6.6038005,6.601374300000001,6.3178899,6.4819856,6.3932627,6.602905300000001,6.6025599999999995
0		6.61289		18		5		5		2		4		2		10		0.3186670856916245		1.0		2.2696251249999997,2.3039894999999997,2.2701594,2.328074,2.3827369,2.4134721,2.555285,2.6414766,2.8454824,2.8676087000000003,2.9996325999999995,3.2367876000000004,3.2601215999999993,3.3061679999999996,3.3433203,3.455739,3.4564800999999994,3.5435610999999994,3.5372757,3.6011207,3.6679228999999998,3.6770489000000004,3.7225867999999998,3.727176900000001,3.7589148999999997,3.7341518000000002,3.7983830999999997,3.8054622,3.7955403000000003,3.8073031,3.8202352,3.8205123,3.8394204000000003,3.8782501,3.9231106999999996,4.0395057,4.1574284,4.3354744,4.603182800000001,4.5772934,4.5833633,4.882419,5.0244784,4.9295539,4.9265302,5.0428587,5.3242207,5.063592900000001,5.1928982,5.2657348,5.4155484,5.718908399999999,5.5372456,5.7809061,6.2005238,5.9822716,5.673674099999999,6.3456942,6.3523226,6.4588256,6.046107,6.2531213999999995,6.224097899999999,6.349736999999999,6.2163461,6.0799430999999995,6.217856800000001,6.2352095,6.3719855,6.1425615,6.3591425,6.2116124,5.9928824999999994,6.179968400000001,6.388645500000001,6.600314800000001,6.135835300000001,6.2193058,6.353989500000001,6.601438499999999,6.342763400000001,6.494032100000001,6.378128299999999,6.5989722,6.3769622,6.470765299999999,6.3630686,6.152451,6.6007649,6.600904099999999,6.4987201,6.475462499999999,6.600647,6.2817445,6.601993500000001,6.6044016,6.4712176,6.602771200000001,6.3409035,6.5987089
11		6.610274		17		5		5		2		4		2		9		0.3186670856916245		0.9444444444444444		2.1650076250000003,2.1867303,2.221822,2.2440770999999993,2.3198694,2.3758101999999997,2.5008985,2.5380783,2.5774462,2.6434881,2.7948864999999996,2.9692043999999997,3.082446,3.2584304000000004,3.3020355,3.2295998,3.1836035,3.3588763,3.4009227,3.4382667,3.4735552999999997,3.5525498,3.522050299999999,3.6172315000000004,3.6180895,3.4759119999999997,3.597590399999999,3.5854521999999998,3.6150857000000003,3.6479147000000003,3.6556645000000003,3.6719046,3.6823060000000005,3.6757089,3.6863978000000004,3.6924701000000004,3.6843398,3.7074837,3.7266773,3.7384422,3.7681996,3.7559227999999996,3.7532045,3.7731331,3.7504863999999998,3.7247393000000004,3.7437405,3.7520312,3.769526999999999,3.8039377,3.8129352000000005,3.8100718000000002,3.7893676,3.8821012,3.8291134,4.0248772,3.978312,3.9093399999999994,4.1887165,4.4868878,4.5868041,4.587771599999999,4.557295999999999,4.7220758,4.3480302,5.3937781000000005,5.2889146,5.6064082,5.5685263,5.8897265999999995,5.6465479,5.3879101,5.8427982,5.3862417,6.3509284,5.8886151,5.7583637,6.2456619,6.2279526,6.078079,6.2507065,6.0138696000000005,5.878629999999999,6.497535399999999,5.9467728,6.1954728,6.6011188,6.463475,6.4706833,6.4132982,6.387692700000001,6.036799,6.601309500000001,6.6023961,6.1217265,6.2324157,6.2262163,6.3474467,6.469669099999999,6.4693139
1		6.608129		15		5		5		2		2		1		10		0.4248894475888326		1.0		2.551361875,2.6031604,2.6181187,2.6258950000000003,2.6491670000000007,2.7557715,2.7455578000000003,2.8323357000000002,3.1228842,3.1714632000000003,3.2372034999999997,3.3904662,3.444828199999999,3.5582532000000002,3.5406078,3.5316247000000005,3.4733547000000002,3.5167633,3.5890654999999994,3.6214325,3.6306411000000005,3.6463415999999995,3.6685509000000005,3.685500400000001,3.7543522000000005,3.7168370000000004,3.7430025000000002,3.7462356,3.7587666000000004,3.7911966,3.8134887999999996,3.8364136,3.8277047000000004,3.8262353999999994,3.8325964999999997,3.8356757000000004,3.8566927,3.8133559000000004,3.8366227999999998,3.8467155000000006,3.8515103999999996,3.8501540000000007,3.9134079,3.8632511000000003,3.9203891,3.8961652,3.9274326999999998,3.909086,3.9638376,4.023226599999999,4.0012685,3.9654006,3.968697,3.9457163,3.9452499000000003,3.9569400999999997,4.018207200000001,4.1075161,4.157811399999999,4.1566977,4.2893618,4.2705961,4.3187006,4.3113384,4.3167558,4.3768661,4.2406328,4.204606699999999,4.215425700000001,4.5606176000000005,4.2719361,4.3602564,4.3946065999999995,4.3716923,4.623017699999999,4.6609053000000005,4.4994305,4.4048114,4.7776682,4.4804955,4.4697059,4.6504201,4.5203722,4.5673203,4.502911,4.8509934999999995,4.9694433,4.9145205,5.0378566,4.9966005,5.1070416000000005,5.0763295,5.031083499999999,5.231504999999999,5.2794358,5.1927665,5.2655157,5.098017199999999,5.5356568,5.4129871000000005
9		6.604957		13		5		5		1		2		2		8		0.4248894475888326		0.9285714285714286		2.0459745,2.0953055999999997,2.0385121,2.2794624,2.4127473999999998,2.4985235,2.5935916999999997,2.5639159,2.7447089,2.8011562,2.8507937,3.0089637,3.1336619000000003,3.2220945999999997,3.3226038000000004,3.4756291,3.441455,3.4596399,3.4647902000000004,3.5747559000000004,3.5523281999999994,3.6062850999999996,3.6234222000000003,3.6250994000000007,3.6211401000000003,3.6566094,3.7073339000000005,3.7358579999999995,3.7435250000000004,3.7752074,3.804251,3.8278606999999996,3.5096412,3.4640566999999995,3.7935428,3.1446916999999996,3.8352806,3.8676409,3.6287842999999995,3.9943414000000006,4.0229823,4.0824011,4.0156203999999995,4.119997199999999,4.1592947,4.3256642,4.601370900000001,4.4582068999999995,4.6199306,4.702099500000001,4.6931087,4.6970492,4.859852500000001,4.814093000000001,5.0651301,5.0444149000000005,4.8929876,4.9439823,4.8544999,4.9027815,5.1009388,4.9355148,5.0491882,5.1712397999999995,5.1312136,5.1512781,5.0888626,5.1729867,5.0754911,5.1575531,5.0557709,5.1712343,5.140100899999999,5.1121417000000005,4.9782432,4.853759599999999,4.99902,4.995285099999999,4.8898856,4.748621699999999,5.1594006,5.002851199999999,4.972441,5.079478399999999,5.073475699999999,4.8521379,5.1867625,4.982059099999999,5.043791100000001,5.1461461,5.022040200000001,5.222158000000001,5.0920854,5.262624,5.0458885,5.2928304,5.1613095,5.345650399999999,5.4689086,5.3927562
5		6.60405		13		5		5		2		3		2		6		0.4248894475888326		0.9285714285714286		2.35752875,2.3664688,2.4723844,2.5512497000000005,2.8065836,2.9632856999999997,2.8315742000000004,2.9173855000000004,3.1667902,3.3128279,3.4650031999999995,3.4814976,3.5741677000000003,3.643444100000001,3.6857635,3.6500229000000006,3.7253382999999998,3.7265907999999994,3.7286936000000006,3.7290938,3.720384899999999,3.7174734999999997,3.7623157999999997,3.7912369,3.8047101000000003,3.8041776,3.7950909999999993,3.8219359000000006,3.8103925,3.8238605,3.8385597,3.8778855,3.8736823,3.8962089,3.9030776000000005,3.9265665999999997,3.926287,3.9545496,3.9507006000000002,3.9967315,4.0127306,4.0250826,4.0545529,4.0686511,4.1674821,4.2540295,4.2813187,4.2751747,4.3556854000000005,4.666507,4.7050118,4.486009700000001,4.541332,4.6954846,4.8549177,4.871346399999999,4.7556866,4.8489434,4.8414278,4.807307100000001,4.9348058,4.8174545,4.8850373,4.8911294000000005,4.7655202999999995,4.9065667,4.951646800000001,5.075170900000001,5.0263601,5.001528899999999,5.0273009,5.0584963,5.0321193,4.9709976000000005,4.982421899999999,4.996101,4.9637633,4.8518954999999995,4.8758319,4.8580404999999995,5.026901499999999,4.9280932,5.0356165,5.0491169,5.0397175,4.9699942,4.9043357,4.9755544,5.0856874,4.895883400000001,5.1060225,5.169686799999999,5.1331043,5.076998,5.2352872,5.1136966,5.125359400000001,5.1181887,5.1027065,5.2230968
3		6.600077		14		5		5		2		1		1		10		0.4248894475888326		0.9333333333333333		2.5797995,2.6340863,2.6046892,2.6054885,2.7012681000000005,2.7454531999999996,2.7793492,2.8103019999999996,2.8930966000000002,2.8362076000000003,3.0257267000000003,3.2115614999999997,3.2828071999999997,3.3347765000000003,3.2541914,3.2598949,3.2778047,3.3688661000000004,3.4755821000000005,3.3930005000000003,3.4361107999999994,3.3940230999999996,3.4714213999999997,3.5025741999999993,3.6434111000000002,3.5811797,3.6309734000000007,3.6516697000000002,3.5397690999999996,3.6822933,3.742718600000001,3.7640816999999998,3.7216732,3.7361367000000003,3.7402274000000006,3.7724992999999998,3.7766732,3.7315224999999996,3.7930963000000006,3.7941689,3.7851645999999994,3.7983533,3.7899991,3.7878464000000003,3.8177484999999995,3.8109355000000003,3.8194288999999997,3.804512999999999,3.809310000000001,3.8568556999999997,3.8351633,3.8804049,3.9078184,3.9369304,3.9694419000000005,3.9832338999999997,3.9850530000000006,4.194813399999999,4.161740699999999,4.2974306,4.2965257999999995,4.295692999999999,4.2748152,4.298601,4.2986401,4.3442289,4.3460133,4.3491491,4.790456999999999,4.4992733,4.5388156,4.7086855000000005,4.6986542,4.587882,4.6437834,4.6746258,4.7085935,4.7726991000000005,4.8727961,4.7279539999999995,4.8080193,4.7510098,4.6251253000000005,4.850553799999999,5.1341734,4.7982581,4.9265831,5.0476864,5.0096592,4.9895499,5.124145199999999,5.0468854,5.2105239,5.128946,5.1557957000000005,4.9986558,4.9737752,5.1527749,5.052662699999999,5.069289899999999
2		6.599824		19		5		5		3		4		2		10		0.21244472379441626		1.0		1.425547375,1.3499344,1.4493924000000002,1.4498802000000002,1.4331953,1.1844607999999999,1.861288,1.9884473,1.9747223000000005,1.7652483999999997,2.0047384,2.0601478,1.9955132000000002,2.1949179,2.1166483,2.356637,2.3523223,2.3002437000000002,2.4189388,2.468441,2.3883999000000005,2.3449321,2.4948632,2.5391346999999995,2.6027532,2.6195843,2.6439621,2.6093514000000004,2.5166116,2.7772314000000002,2.7569477,2.3889427999999997,2.8967989999999997,2.8132254,2.801771,2.9190619,3.109509,3.1190513,3.2197556000000005,3.3833901000000006,3.4390759,3.4872389,3.3362163000000002,3.3932553,3.5172231,3.4641795,3.6328909000000005,3.5549863999999998,3.7418445,3.2053345,3.6055801,3.7593026000000003,3.6330530000000003,3.4545727999999998,3.6838936999999996,3.1625669,3.4133242000000004,3.4247722000000005,3.3688719000000007,3.5295465,3.6040170000000002,3.2849595999999996,3.2207230000000004,3.5101285999999994,3.7188671000000006,3.6849187,3.9919861999999995,3.6086307,3.748074199999999,3.5180971,3.9600243000000006,4.015815000000001,3.8670568000000003,3.6478102999999997,4.0837973,3.7022362,3.9910634000000003,3.8274842,3.8527737,3.7914534000000004,3.8687303999999996,3.7085467999999997,3.7597098000000004,3.708981799999999,3.9780412,3.6321762,3.9278055000000003,3.6543185,3.7666299999999993,3.6738207000000003,3.9603260999999996,4.0501439,3.9651022999999994,4.361179999999999,4.066266199999999,4.4577881999999995,4.2794232,3.9673933,4.1237696,4.3143156
