label		fitness		size		width		height		num_rigid		num_soft		num_h		num_v		elongation		eccentricity		reward
8		4.368225		8		2		5		0		0		2		6		0.6		1.0		0.979182,1.067416625,1.3027241999999999,1.749546,1.8799292,1.9062845999999998,2.0067250999999997,2.0998351,2.1937414999999993,2.3548025,2.4281493999999997,2.5950008,2.7372544000000003,2.9717010999999998,3.0782399000000007,3.4245939,3.6514304,3.8591059000000008,3.953294100000001,3.968155200000001,3.9672335,3.951929,3.9584515,3.9695403999999996,3.97855,3.9648257,3.9807075999999997,3.9932636,4.0260715000000005,4.010682900000001,3.9784269,3.9801339,3.9727538000000004,3.9725987,3.9793302000000006,3.9736067,3.9627524000000003,3.9653328,3.992338,3.9891645,3.9845624,3.9777749,3.9823554000000003,3.9887729,3.9915752999999996,3.9782175000000004,3.977422,3.9743063,3.9900089000000003,4.0015022,3.9884455,3.9857755,3.9790289000000003,3.9876793999999998,3.9938211000000003,3.9921511,3.9965617,3.9963731000000005,4.0113058,4.005790299999999,4.0115359999999995,4.0064753,3.9672946000000002,3.9805233,3.9733623000000002,3.9673760000000002,3.9791329000000006,4.0228975,4.036569300000001,4.0849736,4.0499873,3.9952261,3.9921895,4.050009600000001,4.0495888,4.057256300000001,4.0554125999999995,4.064541200000001,3.617978,3.6827215000000004,4.087373400000001,4.0721677,4.0232575,4.059764700000001,3.9480846,3.9915022000000007,4.1017318000000005,4.0912837,4.054702600000001,4.122747,4.0920432,4.141921600000001,4.1465823,4.0352247000000006,4.0350448,4.062407800000001,4.048573,4.015095100000001,3.9890095000000003,4.0828288,4.368225
1		4.23631		12		4		5		0		0		11		1		0.35653955984852603		1.0		1.82719425,1.8518724999999998,1.8437932,1.846255,1.8820685000000001,1.8988779999999998,1.8908641,1.9140830000000002,1.9050648,1.8982854,1.9071071,1.9218603,1.920393,1.9274763,1.9347639,1.9316271999999999,1.9316488,1.9336079000000002,1.9362374,1.9414603,1.9468689000000001,1.9440260000000003,1.9457749,1.9447634999999999,1.9519342000000002,1.9521169,1.9437448,1.9490606999999998,1.9591613000000003,1.9554479,1.9556555000000002,1.9514790999999998,1.9549694,1.9554471999999996,1.9588354,1.9611609,1.9599066,1.9631425999999998,1.9718591000000003,1.9664946,1.9622814000000002,1.9632591000000001,1.973054,1.9704296,1.9673662999999997,1.9811206,1.9863435000000003,1.9874127000000001,1.9897149000000003,1.9995986,2.0063267,2.0068449,2.0088239999999997,2.0103516,2.0039337999999995,2.0032576,2.0215423,2.0172084999999997,2.312429,2.8853958,3.6179873999999996,3.7588107,3.7913302,3.921633200000001,3.9324329,3.9508101000000004,3.9332263,4.0589628,4.0761758,4.101728100000001,4.126741300000001,4.122545399999999,4.136869599999999,4.162148800000001,4.1638917,4.155807800000001,4.1741101,4.1813121,4.2180777,4.2184486,4.2190908,4.2178929,4.2148507,4.214425200000001,4.2138072,4.2151258,4.2164845,4.217176499999999,4.212393400000001,4.199244200000001,4.195528,4.2145411,4.2203026,4.2191792,4.218636600000001,4.2228706,4.2226970999999995,3.8929595,3.890746600000001,4.2236662,4.23631
13		4.208096		11		3		5		0		0		10		1		0.4		1.0		1.8002664999999998,1.776417125,1.7712828000000003,1.8194564999999998,1.8397196,1.8494103,1.8563395,1.8567603,1.8610403000000002,1.8564924,1.8605588999999998,1.8797913999999998,1.8843275,1.8907699999999998,1.8846539999999998,1.8851285999999998,1.8944138000000001,1.8879452,1.8847884000000001,1.8998351999999996,1.8994627999999998,1.9046495,1.9002813,1.9139220000000001,1.9181802000000001,1.9166953,1.9214893,1.9259526999999999,1.9370881999999998,1.9472009,1.9406136,1.9371264,1.9390234000000004,1.9383364000000003,1.9456239999999998,1.9461073,1.9470106,1.9469266,1.9337323999999998,1.9306290000000002,1.9316415,1.9401199999999998,1.9595176000000003,1.9524515,1.9532491,1.9530617,1.9509757999999997,1.9599902,1.9534213,1.9741682999999999,1.9756214999999997,1.9817755000000001,1.9841442,2.0922733,2.0308791,1.8866277,2.2935505,2.7243835,2.7717721000000006,3.0501667000000006,2.8045146999999995,2.6648729,2.9735459000000004,2.8602374,2.9462854,3.5286444,3.4114804999999997,3.4755936000000007,3.6247201,3.7628796,4.0676885,4.0290877,3.9727343,4.0206476,3.6699960999999997,4.1494906,4.1869198,4.1732585,4.1454112,4.1722972,4.178003,4.175061899999999,4.1395801,4.1601154000000005,4.1724399000000005,4.1773766000000006,4.1548604,4.179908299999999,4.1716298,4.173752599999999,4.2062577,4.205824,4.1896276,4.207328700000001,4.2068752,4.185574099999999,4.205799099999999,4.164184799999999,4.1666904,4.1947114,4.208096
5		4.112417		14		4		5		0		0		13		1		0.3565395598485259		1.0		-0.41747483333333335,0.4364394,1.3672914999999999,1.7748747000000002,0.9695734,0.6204492,1.3082063,1.1915008999999999,0.7088413999999998,0.10655259999999996,1.1937784,1.4878049,1.4997083,1.8298979,1.8164262,1.8203306000000001,1.4991334000000003,1.1997539,1.4081165,1.4051418000000002,1.8499794999999999,1.8559047,1.8494161000000002,1.8670721000000001,1.8704355,1.8768947,1.8855178000000001,1.8839768,1.8817085000000002,1.8841072999999997,1.8868066000000003,1.8891099,1.9075436,1.9211609000000003,1.9378499999999999,1.9462237000000002,1.4865688999999995,0.6473203999999999,1.460254,1.9665981000000001,1.9961078,2.0071263,2.0210839000000003,2.0372537,2.0367169,1.6702298,1.680075,1.6907229999999998,2.2097054,2.8908718,2.5988124000000004,2.4098034,3.2449375000000003,2.7833415,2.5732811,3.3436259999999995,3.7539437999999996,3.7875287,3.754354,3.9339079,3.9329145999999993,4.0428945999999994,4.065354,3.3457062,3.3431102999999993,4.06737,4.0483066,4.060885000000001,4.071420699999999,4.071516900000001,4.086012599999999,4.041637700000001,3.9985,4.0468183,4.0893688,4.088025200000001,4.0899796,4.089416300000001,4.0891472,4.0920730999999995,4.092068500000001,4.0926694,4.0922514,4.0936892,4.0951409,4.0949390999999995,4.0942583,4.0934536999999995,4.0931447,4.0944149,4.0942456,4.0922324,4.0928122,4.0974562,4.100465899999999,4.101267899999999,4.102442999999999,4.1028169000000005,4.101454899999999,4.1006515,4.112417
9		4.014064		9		2		5		5		0		4		0		0.6		0.9		0.70515475,0.666022125,0.7654262000000001,1.4027661000000002,1.6140744999999999,1.7230397999999998,1.8791324999999997,1.9401530999999999,2.0385804,2.1287694999999998,2.2945517,2.4613194,2.9115932999999994,3.9162098,3.9967892000000007,3.9940583,3.9954346999999997,3.9964359000000003,3.9969904,3.9986921000000004,3.9972507,3.9966699000000006,3.9984778000000007,3.9982444,3.9985574,3.9995632999999997,4.0003827,3.9995688,3.9998607999999995,4.0002398999999995,3.9983173,3.9969087,3.9982507,3.9979783000000007,3.9983259,3.9992603000000004,3.9985935999999995,3.9983986000000002,3.9990181999999996,3.9988789,3.9983249,3.8431153,3.9973170000000002,3.9980201,3.9982183000000004,3.9998511999999997,3.9996359,3.9986705999999996,3.9979961000000004,3.9982999999999995,3.9983668999999997,3.998643500000001,3.9981351000000003,3.9980556,3.9994849,3.9976737,3.9976571,3.9974299,3.9966833999999998,3.9979459999999998,3.998491,3.9984792,3.9997422,3.9995019999999997,3.9976699999999994,3.9973052000000004,3.9970568,3.9994592000000004,3.999138,4.0007375000000005,4.0009862,4.0009439,4.000191599999999,4.0001461,4.0037655999999995,4.003556399999999,4.003066400000001,4.0013252999999995,3.9996914000000006,4.0002114,3.9988991,3.9983862,4.0019104,4.000667099999999,3.9995231,3.9978662999999997,3.9994723,3.9988555999999997,3.9991225,3.9987853,3.9974800999999998,3.997114200000001,3.9968805000000005,3.9977958,3.9983590999999996,3.9982913000000004,3.9991535999999996,3.9982792000000003,3.9982013000000003,3.9980723000000005,4.014064
14		2.057109		16		5		5		0		2		11		3		0.3186670856916245		1.0		-0.303099,-0.303843125,-0.5971301999999999,-0.9112469000000001,-0.9060178999999999,-0.8963207999999998,-0.5136476,-0.39712120000000006,0.35459009999999996,0.5228229,0.7741327,1.3651985,1.6030919000000001,1.7394891000000001,1.7426941,1.7524652,1.7525938,1.7453824,1.7666397999999996,1.7898264000000002,1.8003508,1.8130151,1.8024301,1.8060926,1.8166360999999998,1.8124796999999997,1.8298945999999998,1.8315013999999998,1.8266603,1.8262604000000002,1.830734,1.8339253,1.8349173,1.8228764000000002,1.8285616,1.8488543,1.8495974,1.8482137,1.8406867999999998,1.8371247,1.8357223,1.8342771,1.8443546000000002,1.8489114999999998,1.8492794000000004,1.8539362999999998,1.8515456000000001,1.8585314999999998,1.8650734,1.8736197,1.878602,1.8798818000000002,1.8825846000000002,1.8853786,1.8760766,1.8790687,1.8886511000000001,1.8954065,1.8981692,1.9012082,1.8980442999999998,1.8940773,1.8862605,1.8897604000000001,1.900439,1.9005655000000001,1.8989498999999999,1.9055959000000002,1.9103901,1.9004644,1.9053455,1.9070569000000002,1.9052947000000002,1.9079197,1.9110146999999997,1.9166719999999997,1.9130055,1.9148073,1.9122564999999998,1.9268411,1.9364930999999999,1.9462034,1.9524517000000003,1.9621501,1.9574257,1.9701324,1.9645297,1.9771756,2.0077786000000004,2.0185936,2.0297746,2.0220904,2.0252845000000006,2.0336721,2.0265549,2.0295584,2.0436699000000003,2.0298860000000003,2.0296345,2.0309933,2.057109
0		1.95829		10		3		5		0		0		5		5		0.4		0.9090909090909091		1.8775914999999999,1.8970993749999998,1.8968991,1.8897281999999997,1.8801561,1.8766311999999998,1.894361,1.8971266,1.909081,1.9092563000000002,1.9104031,1.9151485999999998,1.9136016999999999,1.9150288,1.9178616000000002,1.9178351,1.9114406,1.9143809999999999,1.9086296999999999,1.909308,1.9156606,1.9193931,1.9178032999999999,1.9213552,1.9240735,1.9206944,1.9183610000000002,1.9183443,1.9230091999999999,1.9253142999999997,1.9208705000000001,1.9237347000000002,1.9230138000000003,1.9224629999999998,1.9201203999999996,1.9240090000000003,1.9260924000000004,1.9240462,1.9264675999999998,1.9281886999999998,1.9258035,1.9251827,1.9269122000000003,1.9299323999999998,1.9278599000000003,1.9323177999999999,1.9326645000000002,1.9310751000000004,1.9307269999999999,1.9325057,1.9346256,1.9309926000000002,1.9321939000000001,1.9354994,1.9359283999999999,1.9364882,1.9331582999999999,1.9371809,1.9413806,1.9412021,1.93794,1.9393211000000004,1.9419906,1.9404848000000001,1.9414655,1.9406527999999998,1.939584,1.9419259999999998,1.9437072,1.9443964999999999,1.9424402,1.9451466,1.9484213999999997,1.9457901,1.9436926999999997,1.9460666,1.945369,1.9439657000000001,1.9454561000000001,1.9464631000000003,1.9481317999999999,1.9463750999999998,1.948159,1.9490723000000003,1.9484166000000003,1.9482988000000003,1.9479194,1.947976,1.94881,1.9484721,1.9495877,1.9515563,1.9513666,1.9503386000000003,1.9524391,1.9502196,1.9496268,1.9505395,1.9515306,1.9522739000000002,1.95829
6		1.94778		11		3		5		0		0		3		8		0.4		1.0		-1.01809025,-0.8436426999999999,-0.4533594000000001,1.0630454999999999,1.6843371999999999,1.5034672,1.2814183000000001,1.6555398000000001,1.4326950999999999,1.0565331999999998,1.0584294,1.0953975,0.7223848,1.5454087,1.4270634000000002,1.4276541000000003,1.4269739000000001,1.916573,1.9174913,1.1465685,1.1490295,1.9220664000000003,1.9157406,1.9139323000000004,1.9162627999999997,1.9170257,1.4285922,1.4291833999999999,1.9195555999999996,1.9198730000000002,1.9180983999999999,1.4473923000000002,1.4462214999999998,1.9167431999999998,1.9212982,1.9220715,1.9218487,1.9201831999999999,1.9188467000000002,1.7740908000000002,1.7748027,0.7231213999999999,1.0983102,1.4771404000000001,0.619065,1.0625841,1.9231071,1.9268355,1.9252272000000001,1.9221957999999997,1.9232809,1.9256670000000002,1.9261583999999998,1.9248114,1.9260328999999998,1.9259644000000002,1.9262825,1.9260972999999997,1.9250135000000004,1.923909,1.9249290000000001,1.9258491999999996,1.9289706000000002,1.9275078,1.9256304,1.9253907,1.9263151,1.9286524,1.9279588,1.9290338999999999,1.9278944,1.9281534,1.9285092,1.9283814,1.9312193,1.9323057000000001,1.9315089999999997,1.9316548,1.9335791999999998,1.9301929999999998,1.9293913,1.9319437000000004,1.9327168000000001,1.9337676999999995,1.9358166999999997,1.9358726000000002,1.9337239,1.9321984,1.9327670000000001,1.9335234,1.9324057000000003,1.9351557,1.9369272,1.9338549,1.9367024000000002,1.9378152,1.9323003999999997,1.9339530999999996,1.9372456999999996,1.9365127999999998,1.94778
3		1.913846		12		3		5		0		7		0		5		0.4		1.0		0.43234375,0.478382125,0.5376107,0.6755779,0.7580578,0.8516402,1.0575146,1.1570713,1.3016645,1.4117392,1.5805219000000001,1.7038552,1.7761246,1.8754582,1.8813237,1.881577,1.8836019,1.8901660999999996,1.8912974999999999,1.8903899000000002,1.8923052000000002,1.8932075999999998,1.8960426000000001,1.8952894,1.8949345999999998,1.8967358,1.8986811,1.901004,1.8991394,1.8984659000000002,1.8958426,1.8980981999999997,1.9008450999999997,1.9024014999999999,1.9011451999999998,1.9006637000000002,1.9012208000000002,1.9017986000000004,1.9013776999999998,1.9020034,1.9008051,1.9001604999999997,1.9036767,1.9034734,1.9018249,1.9030504999999998,1.9040612,1.9058720999999998,1.9058374,1.9065199,1.9073834,1.9079296999999997,1.9086577999999998,1.9069277,1.9078458999999999,1.9084506,1.9073582999999998,1.9079331,1.9100520000000003,1.9083263000000001,1.9075962999999998,1.9073769000000003,1.9067532,1.9086850000000002,1.9079832000000003,1.9059493,1.9082493,1.9078284,1.907947,1.9076592,1.9080883,1.9087257000000002,1.9079016,1.9074741,1.9080006,1.9089307000000002,1.9093737000000002,1.9090611,1.9098997,1.9087124000000002,1.9088931000000002,1.910142,1.9100099999999998,1.9102124,1.9105936,1.9092893999999998,1.9098576,1.9096209000000002,1.9111911,1.9111766,1.9108604,1.9112378000000003,1.9109412,1.9092271,1.9085981999999997,1.9121426,1.9131951999999999,1.9125875,1.9114884999999997,1.9109734999999997,1.913846
20		1.908001		6		2		5		0		0		0		6		0.6		1.0		-1.112246,-1.085216,-0.9673646,-0.5525764000000001,-0.450793,-0.3637178,-0.3426791,-0.33541139999999997,-0.34427889999999994,-0.34461700000000006,-0.3471867,-0.3257247,-0.3192682,-0.3339165,-0.32200320000000004,-0.3298311,-0.32436090000000006,-0.24651099999999998,-0.1975276,-0.11162520000000001,-0.0770544,-0.06887599999999999,-0.0298218,0.0006429000000000015,0.03264179999999999,0.06999819999999998,0.1123395,0.05978339999999999,0.1071517,0.17182360000000002,0.1965854,0.3453637,0.396152,0.4142085,0.4133626,0.5162519000000001,0.6364438000000001,0.636497,0.6716889000000001,0.7741953,0.7939145,0.7722403999999999,0.8655696,0.8156015,0.8439636000000001,0.8826763,0.8889876999999998,0.9954124,1.0369997000000002,1.024609,0.9724179,1.0176776,1.0772279,1.0826105,1.0950929,1.0439121,1.15953,1.176456,1.197209,1.1884753,1.1860436999999997,1.1067208000000002,1.1561649,1.2145040999999999,1.2449936999999998,1.2475372,1.2859368999999998,1.1535026000000002,1.1111651999999999,1.2225674,1.0634381,1.0849163,1.0540852,0.9519017999999999,1.0053063999999998,1.1825374,1.3229597000000002,1.3324079000000002,1.3430742,1.3466227,1.3832327000000002,1.2837731000000001,1.4738372000000002,1.4928575,1.513979,1.5267867,1.5590800999999999,1.5891379999999997,1.6770021,1.6854676000000002,1.6748466,1.6320243,1.7364099,1.7467388999999998,1.7801409,1.8547494,1.8736849,1.8657283,1.8784979000000004,1.8991061000000002,1.908001
