label		fitness		size		width		height		num_rigid		num_soft		num_h		num_v		elongation		eccentricity		reward
4		3.318266		12		3		5		0		0		12		0		0.4		1.0		0.07977050000000001,0.13040075,0.2621293,0.9137514000000001,1.3494974000000002,1.7935212999999997,2.5682173,2.9443877,3.0471345,2.9789015,2.9491318,2.9470843999999996,2.8451169,2.6170196999999997,2.4570972000000006,2.4268627,2.6035035,2.5957939000000003,2.6039202,2.5305061,2.667681,2.6742379,2.6888503,2.6389905,2.5169723000000004,2.5058568,2.1974411999999997,2.2701219999999998,2.8560922,2.6623433000000003,2.7168907,2.4036226,2.6074026,2.7196194999999994,2.8403014,2.8634131000000003,2.8289885999999997,2.7628440999999997,2.5923987,2.4605224,2.3880087000000003,2.5908193000000006,2.794554,2.5581844,2.5017831,2.6331991999999995,2.6336652999999997,2.5772243,2.6804606,2.4934303,2.5215174,2.4751087000000003,2.3981683,1.953114,1.5591293,1.5979919,1.9416379999999998,2.1341349,2.4344037,2.4226589,2.6433649,2.6259249000000002,2.6191367999999997,2.7850749,2.8677444999999997,2.8233615,2.7723418,2.7040232000000004,2.466103,2.3897744000000003,1.845072,1.7416157,1.9096377,2.1876602,2.2615594999999997,1.8168955999999998,1.8826968999999998,2.4439478,2.4194690000000003,2.3282755,1.9170834000000003,1.5732076000000002,1.9037677000000002,2.1617273000000004,2.2737674,2.3544644000000003,2.620756299999999,2.8497879,2.6352392,2.6401454,2.8103269,2.8510649,2.7461473,2.6784145,2.6975603,2.4779858,2.5241153000000005,2.6630564000000003,2.4852947,2.6753714,3.318266
18		3.278373		8		3		5		2		0		6		0		0.4		1.0		2.59425675,2.599329375,2.7275764,2.8172732000000003,2.8063382999999997,2.7395031,2.7223067999999997,2.7553946,2.7025949,2.6758218,3.0373811,3.0029173,2.9053275,3.0035472999999997,2.9072903000000005,2.8149745000000004,2.8245401,2.5197038,2.5888739,2.5116387,2.2142979,2.1593483,2.1905390000000002,1.9808474,2.0339997,2.0214198,1.7618819000000001,1.3290886,1.1136819,1.2024239,1.19637,0.8097635000000001,0.559161,0.8406876999999999,1.2177764,1.2510467,1.1505916,1.1815375,1.4991812,1.6423344,1.5198631999999999,1.3023803,1.6209499,1.4575962,1.4269284,2.4983676,2.5080518,2.6028324,2.5800479,2.2263332,2.169198,2.0167037,2.2953732,2.5297423,2.2919836,2.4067549,2.3405756,1.9602511,1.7204245,1.5940341,2.3598717999999996,2.4331000000000005,2.297392,1.8060743,1.4359852000000002,1.9605715,2.4823720000000002,2.7243928,2.5691332,2.6210680999999996,2.1025245999999997,2.2046494,2.1348556000000003,2.4492498,2.5160473999999997,2.6451413,2.3878946,2.2450712,2.5914181999999997,2.4764124,1.8677883000000002,1.8927105999999998,1.9053587,2.0443927000000004,2.2642371999999997,2.4508847,2.0166487,2.3544743000000006,2.4919905,1.5483308,1.4156464,1.1261662,1.3962998,1.9195498999999998,2.031014,2.6648547999999996,2.5594963,2.4493747000000003,2.1309926,2.0512173999999996,3.278373
8		3.167497		5		1		5		0		1		0		4		0.8		1.0		0.30865825,0.507134,0.4679785000000001,1.0312797,1.2865923,1.5649231000000001,1.7233618,1.7472124999999998,1.9850462,2.0662886,2.0061500000000003,2.1182789,2.4874599999999996,2.6695609,2.6819268999999997,2.4254359,2.6727784000000003,3.0797993,2.6197086,2.5540031999999995,3.0106797999999997,3.0294708,3.0233923999999996,1.9467411000000001,1.8868260999999997,2.3278676999999997,2.3259432,2.3300450000000006,2.6094156,2.7376027,2.7176272999999997,2.6697213999999994,2.1859624,2.3080688,2.1269799,1.743297,2.1233251,2.7557768000000005,3.0082487,3.001565,2.8990522000000003,3.0010543000000003,3.012194,2.7892733,2.7801919000000006,2.9173618,2.9420075999999997,2.9347204000000002,2.6734535,1.1231309,1.0429648999999999,1.9844635,2.4940348,1.4752418999999999,1.6873256,2.4916702,2.840259,2.6182303000000005,1.8160383000000002,1.8577434,2.892138,2.3858191,2.4642130000000004,2.3415251,1.267216,1.8895723,3.0219248999999997,2.7012337000000004,2.5421522000000003,2.7501322999999998,2.3996644,2.121551,2.1964556999999996,2.2984071999999998,2.3132793,2.7034863000000002,2.1255536,2.3171608,2.3319046,2.1040951999999997,2.3389140999999998,2.2077503,2.6381225,1.1291528999999998,1.2967751,1.9369063,2.3863925,2.4075934,2.2917813999999996,2.3796868000000004,2.6945643000000006,2.6750795999999997,2.6708479000000005,2.7100869,2.0122697,1.4753529999999997,1.7671484000000004,2.7867835,2.8755300999999998,2.8212593000000004,3.167497
12		2.82765		12		3		5		0		0		0		12		0.4		1.0		1.5104315000000001,1.3142528749999998,1.3235511,1.9854552,2.3192288999999997,2.3434014999999997,2.3219521,2.3494589,2.3523407999999995,2.3481971,2.3310208,2.3408856,2.3714207,2.1342413999999996,2.2675094000000002,2.3867453000000003,2.4178208999999997,2.3275601999999997,2.3184473,2.3572887,2.4903844000000004,2.1961253,2.1895928,2.1541072,2.5138161000000006,2.5615806,2.5565431000000003,2.5294851,2.5856421999999997,2.6196218,2.6203221000000005,2.6264226,2.5812564,2.5755042,2.6240007,2.6602886000000003,2.6415332,2.6125073,2.6559541,2.5804451,2.6062100999999998,2.6672632,2.6791345,2.7577308,2.8919520000000003,3.0486183999999996,3.0954597,2.9552203,3.0105275,2.8128062,2.8324347999999997,2.8063848,2.9764869999999997,2.9716052,2.8838603,3.0092974,2.6857901999999996,2.6746682999999996,2.7218211,2.9606406,3.0897444,2.9746484000000004,2.826079,2.775452,2.9087337000000004,2.9455400000000003,2.967812,2.9626942,2.904068,2.8953814,2.8137028,2.8523845,3.0041163,3.0338728,2.7236683999999998,2.6746397,2.7467492000000004,2.8888438,2.9394943,2.8254946,2.7079795,2.5657969,2.5786218,2.7379343,2.8559318000000005,2.5484478999999998,2.4832495999999997,2.5798916,2.8349132,2.8754517,2.8602403,2.6691314000000004,2.5038285,2.4382813000000003,2.4219191,2.8515037000000003,2.9124887,2.7072608,2.6601582,2.686191,2.82765
3		2.714506		7		3		3		0		0		1		6		1.1102230246251565e-16		1.0		-0.5204362499999999,-0.2997723749999999,-0.6394612000000001,-0.14703379999999994,0.3117055000000001,0.6205101000000001,0.8638593999999999,1.0341142,1.624447,1.1814204,1.5838809,2.1033423000000004,2.2163698,1.684143,1.4102529000000001,1.7715589,1.9337581,1.1596758999999999,1.6089489000000001,1.9961207,2.2044226,1.7963465000000003,1.3990265000000002,0.9663589,1.8116032,2.0402293,1.5407293000000002,1.8099317000000004,2.0656339000000004,1.8730371000000001,1.6081313000000002,2.3423286,2.3956513,2.4750262000000003,2.4332637000000004,2.3840843,2.0486637999999995,2.0086134,2.1695767999999997,2.2908998,2.4734261,2.5835176,2.4015959000000002,2.4947522999999996,2.4635293000000003,2.4826036,2.5960870999999996,2.4881738,2.4752992,2.3916874999999997,2.374005,2.3298607,2.4286816999999994,2.3210894,2.2487152999999998,2.5616099999999995,2.7385695999999995,2.7684707,2.7606026,2.7161074999999997,2.7087386,2.3825446,2.4982874,2.5012213,2.5793835,2.4762668999999997,2.4969677999999997,2.5564541,2.5399978,2.6064949000000004,2.4898893,2.6400389000000004,2.6179259000000004,2.5090525,2.5105862,2.6090764,2.5814556,2.5402541,2.7050705000000006,2.6094209,2.5745818,2.8291497,2.5878345,2.6376318,2.5080681,2.6827810000000003,2.8364677,2.7139635,2.3845682,2.5730894999999996,2.621773,2.6287528,2.6155518000000004,2.5127412999999996,2.4858501000000004,2.6337879,2.6736277,2.6329343,2.8975701000000003,2.8152015999999995,2.714506
22		2.466631		18		5		5		9		0		2		7		0.21244472379441626		0.9		1.3651215,1.4877138749999999,1.6057762999999998,2.2108871,2.3224051,2.3811299999999997,2.4380766,2.4486027999999997,2.4516763,2.4537040000000006,2.4414005999999997,2.4434038,2.4570657000000002,2.4550055,2.4459557999999992,2.4464725,2.452509,2.4550437999999994,2.4508518,2.4460070000000003,2.4442699,2.4476001,2.4493193,2.4480237000000002,2.4465384,2.4481493999999997,2.4476461,2.4450211,2.4501222,2.4517675,2.4506837,2.4485979,2.4519794,2.4493394000000004,2.4549457,2.4491345000000004,2.4437547000000004,2.4482289,2.4405519,2.4412849999999997,2.4451781,2.4449345,2.4512831,2.450464,2.4519775,2.4495698,2.4483142,2.4448434,2.4467956,2.4464134,2.445983,2.4461519,2.4465614999999996,2.4474529,2.4483064,2.450337,2.4521206999999996,2.4513103000000003,2.4514386,2.454074,2.4523944999999996,2.4485057,2.4438672,2.4500638,2.4500453,2.4508682,2.4565238000000003,2.4510232,2.4530229,2.452281,2.4503174000000003,2.4505504,2.4530635,2.4522746,2.4560768,2.4507475,2.4487389,2.4489554000000004,2.4515145,2.453168,2.4547803000000004,2.4517975,2.4515021999999997,2.4546649,2.4548848000000003,2.4507326000000003,2.4502876000000002,2.4517149,2.4523161,2.4504178999999997,2.4525492000000004,2.4555371999999998,2.455093,2.4531848,2.451325,2.4471359999999995,2.451713,2.4580371000000003,2.4596160000000005,2.4615207,2.466631
0		2.389214		23		5		5		7		0		2		14		2.220446049250313e-16		1.0		1.0711265,1.11583275,1.1141472000000001,1.2575872000000001,1.4619376000000002,1.5143029000000001,1.5309374999999998,1.5858546,1.7081144000000001,1.7928422999999998,2.0710859,2.2516108000000004,2.3045887,2.3496183,2.3412285,2.335893,2.3372135999999997,2.3439658000000003,2.3516016000000004,2.3495574,2.3483528999999996,2.3502636,2.3481085,2.3492129999999998,2.3328514,2.3345119,2.3344315,2.3326377000000003,2.3339079,2.3383738,2.3298080000000003,2.3443047,2.3505876,2.3317703,2.3360653000000005,2.2223761000000004,2.2212050000000003,2.3350783,2.3374848999999998,2.3390993,2.3466214,2.3564692999999997,2.3581463,2.3552749000000004,2.3460695,2.299303,2.3005857,2.3267558,2.3285334,2.3412526,2.2891952,2.2782826,2.2795566999999997,2.3281866,2.3309884,2.3293936,2.3555623,2.3505686999999997,2.3543215,2.360729,2.3461334999999996,2.3472432000000003,2.3460595,2.3461539,2.3535899999999996,2.3538202,2.3498061999999997,2.3470134,2.349926,2.3598226999999996,2.3468808,2.3478588,2.3423625,2.3423915,2.3516027,2.3500691,2.3543054,2.3397454,2.3284803,2.3274761,2.3403392,2.3317680000000003,2.3319140000000003,2.3416060999999995,2.3458291000000004,2.2933282999999998,2.2912127,2.0835644999999996,2.1315853999999996,1.8801683,2.0941855,2.0877173,2.3361601,2.1061659,2.1172884000000005,2.3407356000000004,2.1409456,2.1471010999999995,2.350181,2.2372279999999996,2.389214
9		2.386146		22		5		5		5		0		0		17		0.0		0.88		0.64431675,0.577056,0.920145,1.8242116,1.8912870999999996,1.9818974,2.1744801,2.2486423,2.180276,2.2040868,2.2854295000000002,2.2565766999999997,2.1984584,2.0878011,2.1778418000000004,2.3204336999999997,2.3330777,2.2154829,2.1730714,2.1656576999999997,2.3118750999999995,2.2581245,2.2369084999999997,2.2356287999999997,2.3299645,2.3268669,2.3289383,2.333137,2.322759,2.336573,2.329469,2.1768238,2.1764398,2.3236277,2.30227,2.2136638,2.2357069000000003,2.3430107999999996,2.2569591,2.2433147,2.2662491,2.3506905999999996,2.3406364999999996,2.3459417,2.3107075000000004,2.2517756,2.3278045,2.2894183000000004,2.297608,2.0858421,2.1415472,2.3084843000000004,2.314953,2.2715555000000003,2.2826173,2.2807519,2.3475720000000004,2.3375690000000002,2.338166,2.2324314,2.3513789,2.3476000000000004,2.3441569,2.3191778999999997,2.1853491,2.1860539,2.3136774,2.3488096,2.2022038999999998,2.1971439999999998,2.3531509,2.3572379000000003,2.3107970000000004,2.2109929999999998,2.2916151,2.1922372,2.2315502999999994,2.3200865,2.2916135,2.3478192,2.3443705,2.3153254999999997,2.3130677,2.3316175,2.3290800000000003,2.3549973,2.3006185,2.3016633,2.3564771,2.2691115999999996,2.2716267,2.3641688,2.3512903,2.2079317000000005,2.212929,2.3461588,2.2673505,2.2771836,2.2777092999999997,2.3640688,2.386146
2		2.378856		24		5		5		0		5		0		19		0.0		0.96		0.9046375,0.928705,1.0211087,1.1956946,1.3384268000000001,1.4646658,1.7787602,2.0462733,2.2528528000000003,2.282566,2.2866117,2.2931757000000004,1.9992609000000001,1.9135652000000003,1.8295026999999997,2.1596118000000004,2.3127530999999997,2.2678698,1.8190736,1.8534744,2.2338434,2.2446154,2.2507990999999996,1.9375843,2.1851057999999997,2.3361291,2.3349272000000005,2.3400586,2.3464037,1.5894355999999998,1.5698187000000001,2.0116679,1.9981327999999998,2.1175965000000003,2.2241984,2.2941772,2.2590890999999997,2.281053,2.2080396999999996,1.8661090999999999,1.5971206,1.6411915000000001,2.0619204,1.7318416000000003,1.6126874,2.0093365,2.2537676000000006,2.1410125,2.2045686,1.8763765,1.6575486000000001,1.6207657999999996,1.0520223999999998,1.6576511,1.8253752000000003,1.7856497,1.827741,2.0283925,2.0407417000000003,1.5567308,1.3062549,1.1467163,0.3695931,0.38997570000000004,1.8040928999999999,1.4177113000000001,1.7698798,1.5984745000000002,0.5046837999999999,1.1709409000000002,1.9176607,1.6030349000000002,1.9968329,1.760615,1.6085141,1.6075707000000001,1.6234296000000001,1.9428740000000002,2.1647559000000003,1.7830521000000001,1.8336336,2.2552228,2.1076575,1.3758514,1.3668533000000003,1.8109068999999998,2.3220427,2.3060204000000004,1.4134532,1.7977345000000002,1.8751902,1.7318614,1.5976541000000002,2.0100854999999997,2.3190795000000004,1.9947309,1.9892531000000002,1.5348368000000001,1.8399511,1.4018304000000001,2.378856
23		2.377847		25		5		5		0		5		6		14		0.0		1.0		0.388978,0.09649512500000001,-0.0709681,-0.0818768,0.11663920000000001,0.339298,0.7000004000000001,0.9457463,1.1770303,1.4237646,1.7994241,1.9413367999999998,2.1477104,2.3401494,2.3359312,2.339765,2.3346705,2.3372173,2.3384790000000004,2.3353691999999997,2.3481072999999997,2.3526469,2.3500304,2.3457280000000003,2.3421271999999997,2.343508,2.345839,2.3417292,2.3439351,2.3495983,2.3546460000000002,2.3520955999999997,2.3513167,2.3539684000000003,2.351979,2.3495789,2.3480247999999997,2.3483791,2.3489370000000003,2.3479098,2.3482058,2.3558783,2.3521103,2.3510332,2.3500117,2.3522033,2.3446260999999997,2.3400693,2.3443758000000003,2.3555671,2.3554167,2.3543101,2.3447815,2.3485313999999997,2.3536286,2.3535555,2.3599479000000003,2.3619404000000004,2.3549712,2.3546262999999996,2.3549165,2.3539933,2.3588370999999997,2.3552599,2.3552329,2.3514542,2.351246,2.3599581,2.3649947,2.3586479,2.3537870999999995,2.3568807,2.3547004,2.3581548999999997,2.3603002,2.3626502,2.3558755000000007,2.3548759,2.3575361,2.3548196999999997,2.3543061,2.3627529000000003,2.3625502000000003,2.3652454,2.3647491,2.3577269999999997,2.3595878,2.3587274000000003,2.3572523,2.3581754,2.3604631,2.3579362,2.3619963999999998,2.3599604,2.3555278,2.3582136,2.3604146,2.3615775,2.3611438000000002,2.3621064,2.377847
