label		fitness		size		width		height		num_rigid		num_soft		num_h		num_v		elongation		eccentricity		reward
7		2.80963		17		5		5		5		2		6		4		0.10622236189720813		0.7391304347826086		-0.23895275,-0.335896625,-0.115005,0.5205475999999999,0.7803943,1.0766822,1.5380064,1.9887458000000002,2.2317326,2.2908426000000004,2.3362372,2.3487599999999995,2.3613483000000004,2.3599474000000003,2.3527149,2.3314732,2.3543879,2.3576804,2.3518356999999996,2.3717173,2.3872459999999998,2.4077452,2.4280016000000004,2.4153964,2.4576181999999998,2.4458829,2.4383647,2.4114778,2.4190522000000003,2.4377427999999997,2.4279170000000003,2.4431301,2.4188924,2.4577584999999997,2.4833562,2.4395759999999997,2.4597675000000003,2.5121960000000003,2.4665804000000007,2.4352628000000003,2.4688088000000006,2.5348488000000002,2.5192224,2.5135473,2.558018,2.5376081,2.5212557999999996,2.5372799,2.5656385999999998,2.5576540999999997,2.5564211,2.5614298,2.5819406000000003,2.5783328,2.5768353,2.5809262,2.6192262,2.642824,2.6512347,2.6171927999999998,2.6180915,2.6175714,2.6062322,2.5944406000000004,2.6334223999999997,2.6684137999999997,2.6691957000000004,2.6177622,2.6573301999999996,2.6770034,2.6813149000000003,2.693197,2.693724,2.6798655,2.7089982,2.7065935,2.6829295,2.665056,2.6872856,2.6808762,2.7069509999999997,2.7726635,2.7443074,2.7607876000000005,2.7727350999999993,2.7888365,2.766534,2.7410291,2.7578321000000003,2.7719310000000004,2.7578888000000004,2.7356111000000003,2.7418895,2.7523925,2.7515831000000004,2.7501571,2.745515,2.7400066,2.7443184,2.7542476000000002
17		2.635405		18		5		5		3		5		4		6		0.10622236189720824		0.9473684210526315		1.13281075,1.12074775,1.2300579999999999,1.4483697999999998,1.5202248,1.6997707000000002,2.1919026,2.2504082999999997,2.2616196000000004,2.2785953999999995,2.3017714,2.3068959,2.3115669999999997,2.3101700999999997,2.3153932,2.3207771,2.3107946,2.2957172999999997,2.3012477000000002,2.2897079000000002,2.3018168,2.3037642000000003,2.2977270000000005,2.2931812999999996,2.2755313,2.2676699,2.2801972,2.2726024,2.3097433,2.3210809,2.3091866,2.3161701,2.3126103000000002,2.3185133999999996,2.3212509999999997,2.3436024,2.3448833000000002,2.3165231000000004,2.3023659000000003,2.3400271000000004,2.3519609,2.3180183000000003,2.3087633999999997,2.3120383,2.3085959000000003,2.3179319,2.3452876999999996,2.3225620000000005,2.3105117,2.3543037000000004,2.3769066000000003,2.3824405,2.3499103999999997,2.3745681000000003,2.3554965,2.3630919000000006,2.4028022,2.3735299000000003,2.3738225,2.3774041,2.5044652000000007,2.4713848999999994,2.3669696,2.3997426,2.3943914,2.3942430999999997,2.3329967000000003,2.3652333,2.3902634999999997,2.397944,2.4579148999999996,2.3960745,2.3716459,2.3882391,2.3479315,2.3277664000000002,2.3277693,2.3329385,2.3723669999999997,2.3769681,2.3436266,2.3711144,2.3774884,2.3743985,2.3453237999999996,2.3554531,2.3832689,2.356917,2.333491,2.3348774,2.3709654000000002,2.3825615,2.3336973999999997,2.3555414000000003,2.3892113999999998,2.3806035999999997,2.3865111000000003,2.3812235999999998,2.3705807,2.3523134
21		2.601525		16		5		5		3		4		5		4		0.21244472379441626		0.8888888888888888		-0.46507675000000004,-0.11895250000000002,-0.05601909999999999,-0.4005077,-0.43515,-0.521935,-0.5495981000000001,-0.5031335,-0.49119090000000004,-0.37199299999999996,0.34592300000000004,0.5166847000000001,0.8159331999999999,1.6623959,2.0237392,2.2532897000000003,2.249738,2.2383939,2.2990526,2.1077834,2.1285537,2.3559726,2.3455301,2.3852941000000003,2.3935272999999997,2.4707394000000003,2.5204423,2.5284836,2.5166087,2.5241096,2.5526541,2.5519655,2.5527182,2.5341777,2.5390514,2.47241,2.4767851999999997,2.5012729,2.5221963,2.5276351000000004,2.5204514,2.4872771,2.5262494,2.5083461,2.4749939,2.4741786,2.5093018000000002,2.5508119,2.5258523999999998,2.4779340999999997,2.4797644,2.5003038999999996,2.5055659,2.5138278,2.529586,2.5461396,2.5693520999999997,2.5745115000000003,2.5775869000000005,2.5764267000000003,2.5689215,2.5709761,2.5677217,2.5469391,2.5442622000000004,2.5691278,2.5691243999999998,2.5724584,2.5736178,2.5702293999999997,2.5724009,2.5719953,2.5719559,2.5578157000000004,2.5788722,2.5753984999999995,2.575817,2.5788515,2.5767274000000002,2.5761864999999995,2.5785180999999997,2.5726033,2.5756262999999997,2.5795501,2.5820289,2.5741441,2.572346,2.5745151999999996,2.5770343,2.5784783999999994,2.5802625999999997,2.5804911,2.5837313,2.5834552000000004,2.5826772,2.5798303000000002,2.5864748,2.5848618,2.5824769,2.581326
18		2.500557		14		5		5		2		3		4		5		0.3565395598485257		0.875		-0.7989815,-0.646465625,-0.6043518000000001,-0.5798059999999999,-0.5363913,-0.37167310000000003,0.0971876,0.07333359999999998,0.14126070000000002,0.19157869999999996,0.31726170000000004,0.4196728,0.5518558,0.8148225,0.9511963,1.0512409000000003,1.0254358999999997,1.1648216,1.2372067,1.2785419,1.4682163,1.5528263,1.5983281000000003,1.6226945000000002,1.8386646000000002,1.9893459,2.0572526,2.1876636,2.3181197,2.3312709,2.3756211,2.1190755,1.8681665000000003,1.8815704,2.4097434000000004,2.0797244000000004,1.7696572999999998,1.5626986999999999,1.5926982,2.1533054999999997,2.2247055,2.0025266,2.1718547999999998,2.3802315,2.4219160000000004,2.2105841,2.2325771999999997,2.3308720000000003,2.3126109,2.3828625000000003,2.4091074000000003,2.4529694999999996,2.4559225,2.4025766,2.4026507999999995,2.3946246,2.4208951,2.4037247,2.3803859000000003,2.4019597999999998,2.4317809,2.4549927000000005,2.4475146000000003,2.4601354,2.4585212999999997,2.4530316,2.42686,2.4559435,2.4585254,2.3185864,2.398663,2.3967802,2.3726748,2.3886118,2.4289426,2.3714952,2.3262126999999997,2.3638383999999997,2.4101331,2.2969345,2.3543685,2.2476282000000003,2.2540669,2.4326407999999997,2.4170422,2.4159251,2.4540638,2.468869,2.4754233,2.4808012,2.4630782,2.4540212000000006,2.4642299000000003,2.4069166,2.3947724000000004,2.4566893000000003,2.4621543000000004,2.4648605,2.4730104,2.4732876
3		2.482959		17		5		5		6		2		5		4		0.10622236189720813		0.9444444444444444		-0.7205537500000001,-0.147406375,0.43155389999999993,1.5131019,1.8782459,2.1278537999999996,2.3978513,2.4134732,2.4107213,2.413163,2.4445544999999997,2.4261438,2.3946747999999998,2.4183677,2.428333,2.4039309999999996,2.4037847999999995,2.4244419000000006,2.4247106,2.4098057000000006,2.3678556,2.3331531,2.3991914,2.4383463,2.4253979,2.4365694,2.4214458,2.4180281,2.3805145000000003,2.4074899,2.4148933999999995,2.4528922,2.4439648000000003,2.3646095000000003,2.3838274999999998,2.3930558000000004,2.4068451,2.4514955000000005,2.4548690000000004,2.4505123,2.4530963,2.4529979,2.4390463000000002,2.4420139,2.453075,2.4554814,2.4551717,2.4621003999999997,2.4604706,2.4575051,2.4564471,2.4309386999999996,2.4355255999999996,2.4618727,2.4533113,2.4587269,2.4283324000000004,2.4248605999999997,2.4642106,2.4639904,2.4596744,2.4625516000000003,2.4635534999999997,2.4587859,2.4581991000000003,2.464978,2.466574,2.4662211999999997,2.4662642999999997,2.4668571999999998,2.458286,2.4594810999999996,2.4614209,2.4638275,2.4613309,2.4649796999999998,2.4669916,2.2912741,2.2316650999999994,2.4090072,2.2511997999999998,2.2514695999999996,2.4633103,2.4656262,2.4654329,2.4673629999999998,2.4642357999999995,2.4651366999999995,2.4699277000000004,2.4664756000000003,2.4702519,2.4655715000000002,2.4594104999999997,2.4627994,2.2703249,2.4707684,2.4683547999999997,2.3401685,2.3453562999999997,2.4704818
12		2.466923		17		5		5		1		8		5		3		0.21244472379441626		0.8095238095238095		-0.45854225,-0.4675675,-0.45770049999999995,-0.45150239999999997,-0.4575712,-0.451495,-0.4246525,-0.4209842999999999,-0.2756974,-0.0828063,0.3691301,0.6239104999999999,0.8362423,1.3054314999999999,1.5011606,1.5363270999999998,1.4888028,1.5743285,1.6841597,1.7700192000000001,1.8485374999999997,1.9480981,2.0795697,2.0651775,2.2530464999999995,2.3595639999999998,2.3964219,2.4020599000000002,2.4056292,2.4110437,2.3911411,2.3864917,2.3879536999999997,2.3943234999999996,2.4023865,2.385416,2.3869975,2.407255,2.4125164999999997,2.4050933,2.4015972,2.4022524000000005,2.3825398,2.4050165999999997,2.4051704999999997,2.4179205,2.4200971,2.4172716000000003,2.4192261999999998,2.4202764,2.3976817,2.3945175,2.4071078,2.4002278,2.3972710000000004,2.4181756,2.4180159000000003,2.3957468000000004,2.4031597000000002,2.3989171,2.4143759000000005,2.4165765,2.4267176,2.4088652999999995,2.4124038,2.4095074,2.4245978,2.4077501000000003,2.4046745,2.4084618,2.3877567,2.3996597,2.4216752,2.4230463,2.4225087,2.4264094,2.4209784,2.4304456,2.4060083,2.3943383000000003,2.4048998,2.4160569,2.4098938000000003,2.4276858000000003,2.4279441999999998,2.4127402,2.4303517,2.4162242999999997,2.4002441000000005,2.4174909,2.4205371,2.4310621,2.4267225,2.4292200999999998,2.418026,2.4147539,2.4273835000000004,2.4242622000000003,2.4180847,2.4378070000000003
16		2.462944		14		5		5		6		3		4		1		0.134876071694909		0.8235294117647058		-0.8432075,-0.8881243750000001,-0.7518201,-0.3792503,-0.3012472,-0.2947392,-0.2947582000000001,-0.28175300000000003,-0.27293470000000003,-0.2949135,-0.3007156,-0.2813498,-0.2498044,-0.2183697,-0.209563,-0.2294816,-0.23512870000000002,-0.2351508,-0.2301476,-0.22031270000000003,-0.2281822,-0.2299716,-0.22313140000000004,-0.13615739999999998,0.059311900000000015,0.29073010000000005,0.4140189,0.5037162000000001,0.7830705000000001,0.9764339999999999,1.1419939,1.6754862,2.0468764,2.2991096,2.419611,2.4328133999999997,2.4408113,2.4405390999999996,2.4429533,2.4442386,2.4417705,2.4474195,2.4474104,2.4418565,2.4470318000000004,2.4405069,2.4313354,2.4340862,2.4546931,2.4453948,2.4493180000000003,2.4554538999999997,2.4552341,2.4525145999999998,2.4510084,2.4537456,2.4530046000000003,2.4533762,2.4553225999999997,2.4547875,2.4541651,2.4524847000000003,2.4526086000000005,2.456324,2.448983,2.4491996,2.4560574000000006,2.4550521000000005,2.4546834,2.4531935,2.4555297,2.4538485,2.4544534,2.4558361,2.4568962,2.456696,2.4550127999999996,2.4555381000000005,2.4568997,2.4579538999999997,2.4557217,2.4544559,2.4547432000000002,2.4567869,2.4543428,2.4522141,2.4547117,2.4552121,2.4575081,2.4574889000000004,2.4569126999999993,2.4554636,2.4587999,2.4602275999999996,2.4613041,2.4629806,2.4626204,2.460012,2.4574093,2.4562307
19		2.447532		15		5		5		3		5		5		2		0.11884651994950879		0.8823529411764706		0.5027747499999999,0.7395465,0.9619697,1.5554853999999998,1.8348260999999997,2.0653067999999997,2.3913314000000003,2.4005305999999997,2.4182941999999996,2.4223368,2.4150306000000006,2.4155707,2.4164824000000005,2.4269702000000004,2.4232527,2.4181998,2.4172713999999997,2.4190571,2.4206855999999997,2.4216397,2.4200652,2.4196574999999996,2.4185657,2.4236655,2.42617,2.4274955,2.425592,2.428216,2.4303528,2.4289391,2.4347059,2.426417,2.424439,2.4300416,2.4281122999999996,2.4293182,2.4341855000000003,2.4353107,2.4355949,2.4371359000000004,2.4362597,2.4356178,2.4343679000000007,2.4345065,2.4350539,2.4374864,2.4379044999999997,2.4375495000000003,2.4372825,2.4392119,2.440986,2.4418617,2.4412375,2.435469,2.4357139,2.4388317000000006,2.4412619,2.4399306,2.4374420999999993,2.4353848,2.4381126,2.4405265,2.4410034,2.437872,2.4357571,2.4374198,2.4410274999999997,2.4439076999999996,2.4385198,2.4386914999999996,2.4428348,2.4433017999999995,2.4415305,2.4401043000000002,2.4420919999999997,2.4439107,2.4439640000000002,2.4415222,2.4393135,2.441738,2.444376,2.4440066000000003,2.4434467,2.4437021000000003,2.4442089,2.4448081999999998,2.4420287000000003,2.441255,2.4414026000000004,2.4411975,2.4404625,2.4430494,2.4428243,2.4424766,2.4425432,2.4413665,2.4398045999999995,2.4429005999999998,2.4458337,2.4414419
23		2.419934		18		5		5		2		3		8		5		0.0		0.782608695652174		-0.5715907499999999,-0.14059062499999997,-0.015056799999999999,0.23668430000000001,0.3341068,0.5126479,0.7233943,0.8690598999999999,0.7138716,0.5035959,0.9565669,0.9072251,1.1101255,1.5099186999999998,1.1937481,1.3188036999999997,1.665135,1.9291524000000002,1.7460741,1.8773600000000001,2.2592348,2.2627178999999997,1.9562222000000002,1.9884785999999999,2.2694578,2.2663028,2.2549632,2.2743875,2.2811002,2.2902851,2.2741572999999997,2.2724023000000004,2.2789019,1.8082243999999996,1.4554789000000001,1.9424414000000003,1.9884021,1.6994688,1.9285173,2.2243899,2.0051726000000003,1.9941396,2.2969258000000004,2.0103044,2.0150072999999997,2.3154487999999995,2.3142416,2.3002103000000003,1.9961309,2.018411,2.3200563,2.2983901999999996,2.2899283,2.3017844,2.3227972,2.3131956000000002,2.310401,2.3144915000000004,2.3170729999999997,2.3332791,2.3302381999999997,2.3363204,2.3415018000000005,2.3391652,2.3268157,2.3253549000000002,2.3329373999999996,2.3306481000000003,2.3340802,2.0278225,2.0252987,2.3394642,2.3415456000000003,2.3436782999999997,2.3470789,2.3498867999999997,2.3351855,2.3409065,2.3546685000000003,2.3606999,2.3749792,2.3702438,2.3532,2.3519583,2.3342266,2.3375199,2.3557575999999996,2.3625961,2.3595021999999997,2.3633127000000003,2.3580488,2.3646473,2.3663599,2.3556625,2.3474102,2.3603073,2.3681818000000003,2.3780526,2.37396,2.3170189
20		2.406786		14		5		5		5		5		3		1		0.3186670856916245		0.7368421052631579		1.1037367500000002,0.898649625,0.7925007000000001,0.7126207,0.8031265,0.9510438999999999,1.1546096000000001,1.2633244,1.4209438000000003,1.5396357999999999,1.6858235000000001,1.7569372,1.8101896,2.0271621,2.0830726999999998,2.1423859000000003,2.2354005,2.295293,2.3516586999999998,2.3655162,2.3878185000000003,2.3866106,2.3861624,2.3900849,2.3927441,2.3952046,2.3996205,2.4017654,2.3994165,2.3991127000000008,2.4004703,2.4003514,2.4008235,2.4018778999999997,2.4001436,2.4002649999999996,2.3996644,2.3996461000000004,2.4003242,2.4006712,2.4016466999999997,2.4017869000000003,2.4029873000000004,2.4027795000000003,2.4020455,2.4007086000000006,2.3991657999999996,2.3974816,2.3990167,2.4020004999999998,2.4013207999999997,2.3995480999999996,2.3993789000000003,2.3989902000000005,2.3986752000000005,2.3984295,2.3972455999999993,2.398367,2.3982787,2.3977192,2.3989193,2.3991025,2.3982491,2.3972748000000004,2.3974377000000002,2.3966814,2.3963889000000003,2.3972004999999994,2.3960017999999996,2.3962674,2.3961704999999998,2.3947,2.3938143,2.3949882,2.3948134000000003,2.3956369000000004,2.3960605,2.3963897999999997,2.3973798000000004,2.3958339000000004,2.3960179000000004,2.3930840000000004,2.393383,2.3946223000000004,2.395418,2.3958470000000003,2.3972773999999997,2.3986446000000003,2.3974652,2.3972991000000006,2.3970764000000004,2.3975863,2.3981459,2.3987185,2.3994977,2.3977673,2.3973212000000004,2.3985645,2.3983661,2.3983236999999997
